frame_number,blur_scores
489,2.8123605662132634
490,3.044957068923931
491,3.1287070539949253
492,2.92982443203443
493,3.316770328003682
494,3.0450578293453683
495,3.0647183469912145
496,3.5042925139304058
497,2.3966150609627346
498,2.881250960204594
499,2.99173271618311
500,2.84180795122009
501,3.5195105078144975
502,2.262770047882225
503,2.705888295180826
504,3.3343740267408974
505,2.9569236957879728
506,3.5387934003581387
507,3.1004894759313206
508,2.938855111070589
509,3.421785768526993
510,2.8559750396481984
511,3.0547376159854034
512,3.2562509497371708
513,3.022488866565845
514,3.5031404097489727
515,3.091967538561457
516,3.020505855484369
517,3.5599083000184257
518,3.0090605026675363
519,3.0546696218043197
520,3.150059725403754
521,2.9068720756671467
522,3.6453216200065883
523,3.0520147875727246
524,3.0606919358239386
525,3.7165479865598785
526,3.157853934670745
527,3.5738329193659477
528,3.1388391767669597
529,3.1099411304717477
530,3.698223323790044
531,3.1097371440646144
532,3.2342437914231588
533,3.643188126156652
534,3.1689197177128197
535,3.6961766845777544
536,3.184379317783564
537,3.176323290166287
538,3.810255568501223
539,3.157356744106383
540,2.3931539351256506
541,2.9756322327522975
542,2.9353906139474364
543,3.684348954522939
544,3.109107343949588
545,3.077077542834753
546,3.7402049320813386
547,3.0803669757084284
548,3.69297307344892
549,2.4700694312708604
550,2.8487022415835574
551,3.592940756390707
552,3.0789906122792274
553,3.265247839750834
554,3.6487494496786668
555,2.4952121625419132
556,3.474745343800865
557,3.0881896054579943
558,3.0831934799382714
559,3.832785968120609
560,2.3273731585948734
561,2.9192216434431666
562,3.24120080726785
563,3.16117862586504
564,3.6691536427576197
565,2.3663020790317537
566,2.708152479029945
567,3.527381350019141
568,3.0418764397987306
569,3.6218875006214226
570,2.628628445337356
571,2.9903009047147897
572,3.472981271626037
573,3.0942409083153177
574,3.1901894961535766
575,3.4863965706447173
576,2.583197790242447
577,3.619851354036242
578,3.1802429988005794
579,3.273803511202253
580,4.264144441214538
581,2.4009953534161608
582,2.9817703442797234
583,3.2924074068259856
584,3.0459167535333873
585,4.032160477618097
586,2.471720674054926
587,2.8027208633401917
588,3.6845105087522168
589,3.2735811966507518
590,3.780561333289872
591,2.6799329640578433
592,3.1502565583731257
593,3.887774882844315
594,3.3153804649803025
595,3.6159625565075233
596,3.433230121683134
597,2.9946103256600027
598,3.8526745723790077
599,3.3153737144752786
600,2.5845973151543196
601,4.062648533649208
602,2.518844011024831
603,3.203599012380052
604,3.3240089515436058
605,3.3835006570509907
606,4.481173798352573
607,2.6176282652469003
608,3.1303645609835424
609,3.6935035226185544
610,3.4189033130787028
611,4.385483213416602
612,2.730079082625881
613,3.166080230457995
614,4.264356163802608
615,3.416514730531925
616,3.755651997952953
617,3.7151736042308183
618,3.5094372064095936
619,4.348888391983784
620,3.528835334532708
621,3.6399685739587855
622,4.452411714980307
623,2.683631364727674
624,3.7529176055382605
625,3.4644077793637065
626,3.5528279168571877
627,4.836261091820758
628,2.762477320597154
629,3.344351358033389
630,3.7551933653843284
631,3.5657841342157965
632,4.857408834742353
633,2.800091145228424
634,3.2832132521694612
635,4.52266878852071
636,3.6284307482744556
637,4.24862461214256
638,3.313220479855962
639,3.4504508919837846
640,4.758462088265033
641,3.666877395904548
642,3.7582590481246902
643,4.319665311668522
644,3.0574541696246973
645,4.383460099825037
646,3.626334828607215
647,3.759470904750094
648,5.221399964130334
649,2.8782952296069353
650,3.734433834094187
651,3.899191743198296
652,3.743574459094184
653,5.291819045688864
654,2.9686940534091946
655,3.5281061900307034
656,4.554760794595311
657,3.731293401504234
658,4.767977912378624
659,3.8446026232186408
660,2.7604504242487553
661,4.749007031685133
662,3.5948311893574183
663,3.980641861013312
664,4.1419343086453155
665,3.7526682780001424
666,4.956378266367875
667,3.663806411201048
668,3.822967286661197
669,4.978330359405811
670,3.816881684227789
671,4.342732902760355
672,3.927019177586338
673,3.884226399233512
674,5.785560316642873
675,3.8608164120714132
676,4.048600013261726
677,4.446444318020224
678,3.8843672779968768
679,5.407190345582527
680,3.946017530494138
681,3.8559928762155966
682,5.137999507289723
683,3.741281311619136
684,4.397289232616779
685,3.9843710852203347
686,3.7282291632051225
687,5.510101268325616
688,3.7456047200437097
689,3.9650737815385986
690,4.713507907149614
691,3.7778660142498244
692,4.863009734060633
693,3.91376251476528
694,3.8627068704875733
695,5.655713249652141
696,3.8261385610123746
697,4.198006809089613
698,4.179638287835397
699,3.7878245554617713
700,5.8413498050370505
701,3.7794453794758818
702,3.8579089296861566
703,4.78820017051516
704,3.7850737331290953
705,5.005344800005394
706,4.088869105560949
707,3.884730411314764
708,5.8431196926519835
709,3.861217688613192
710,4.3627613516981025
711,4.519900633225091
712,3.831902005097446
713,5.515946177317279
714,3.920977510674082
715,4.034412104507586
716,5.28829425298862
717,3.837898806722924
718,4.678294255472448
719,4.116346920674271
720,2.9119304546114906
721,5.848634249197436
722,3.5197482474333026
723,3.7792983143075474
724,4.163039156435161
725,3.3277758482295945
726,4.983476562499766
727,3.4027729427291695
728,3.4297178415034195
729,4.12061390273483
730,3.730898918409771
731,2.7269560116382263
732,2.7297685035141623
733,2.988580722524292
734,2.864673994587899
735,2.8205647166838945
736,3.2785310432525954
737,2.9101171753039003
738,2.5507797899562203
739,2.5811467955138254
740,2.3646783223049095
741,2.782404030591802
742,2.846194020306391
743,2.350378552586342
744,2.6858998279629094
745,2.8322824929066286
746,2.6400139817056307
747,2.5234495561818036
748,2.464608386079764
749,2.697076532578725
750,2.8332971215497964
751,2.592548671275298
752,2.8514742237211435
753,2.5320606281526468
754,2.6751359781640573
755,2.797446903801227
756,2.7819940609004434
757,3.2274170070337123
758,2.3366950941183804
759,2.6300033430667265
760,3.0677854768729493
761,2.882752208780301
762,2.9570080970293215
763,2.899926678772856
764,2.778948652168674
765,3.1537494916469644
766,2.93530666670146
767,2.9293744584362504
768,3.050979879195603
769,2.821345937039841
770,3.029897228060378
771,2.9683641737158966
772,2.997271372560007
773,3.5744174170604714
774,2.3085551298918556
775,2.76687882192176
776,2.9618016765997432
777,2.7168151555921125
778,3.3342022335006574
779,2.280877665965578
780,2.1912798923226733
781,3.030254622908413
782,2.8139828513479315
783,3.2781239940771796
784,3.089704808858653
785,2.876601503658192
786,3.2644574136846534
787,2.8238246734016785
788,2.954893833969154
789,3.446691156862408
790,3.000893541775089
791,3.2460787116182273
792,3.07729647371687
793,2.9521749611509027
794,3.4466256635889447
795,2.220214583997315
796,2.6291222988012963
797,3.0880574726892545
798,2.9816921736070836
799,3.598540690698609
800,2.3480550468899484
801,2.6140494782436035
802,3.334461801126528
803,2.991657488971578
804,3.0797111194498377
805,3.1924348910775486
806,2.941236474274475
807,3.352817745473285
808,3.030621126253709
809,3.086283681090461
810,3.56738279029417
811,2.526987324528111
812,3.0058555019709488
813,3.0679151947340086
814,2.9727382231554325
815,3.584993719555682
816,2.2842317706377453
817,2.6784374749793995
818,3.2806181996723867
819,2.9876243934541806
820,3.39852182004859
821,2.3926774333984673
822,2.7128192165314835
823,3.2918614554969334
824,2.9599479032707503
825,3.0868349716149304
826,3.2783501963485926
827,3.123840168701275
828,3.303709966965432
829,3.0351552796880017
830,2.953255640731041
831,3.6521734856804215
832,2.391917910559385
833,3.04256171385956
834,3.0772815244654033
835,2.9787803770547026
836,3.481153043463272
837,2.280867564818157
838,2.7533666041726126
839,3.2535083796383275
840,2.2833752833234566
841,3.4454537921946797
842,2.4046373448966514
843,2.6363339049958086
844,3.2645201480202104
845,2.969038836893887
846,3.200411814661065
847,3.250609554505315
848,2.9984939193725597
849,3.5402898124702964
850,3.1578727624794047
851,3.0503182604675336
852,3.8050139371921046
853,2.4342925296966604
854,3.2049228358139237
855,3.1648191529043572
856,3.176376830189302
857,3.7012635024575578
858,2.346145832997506
859,2.7032720674972635
860,3.3625052896612138
861,3.1060213955814526
862,3.5528114952465324
863,2.458017449773257
864,2.791649773619897
865,3.297192765115054
866,2.9954894183102643
867,3.1286506204905997
868,3.1082744772456534
869,3.0362104261024183
870,3.4779431147597024
871,3.13766917044557
872,3.078258062757163
873,3.9460777555124102
874,2.448648224359533
875,3.211918883019383
876,3.1523707479529537
877,3.2382532753905866
878,3.9360927738244937
879,2.424258776987335
880,2.833410487263161
881,3.3859143351478864
882,3.205930705854048
883,3.7711882575308495
884,2.5479243809959766
885,3.0342086150660235
886,3.9027247081615304
887,3.2650525157310413
888,3.4159577293029715
889,3.016082630497599
890,3.1518961800411143
891,3.726485795659312
892,3.2599290854257665
893,3.410869921681502
894,4.022422284579993
895,2.630731549928812
896,3.5182084186297566
897,2.724113600069152
898,3.1769174053920657
899,4.302778698478364
900,2.535709391424654
901,2.959238002912571
902,3.412785469413098
903,3.3526166657698835
904,4.311409590216375
905,2.6134109754753356
906,3.044041738552285
907,4.199058126667559
908,2.678725400468906
909,3.7669188628250376
910,3.1314153879403746
911,3.374645999665065
912,4.284022463409932
913,2.701393685785176
914,3.1753722965686406
915,3.917292626483337
916,3.171381164965683
917,4.111215759807364
918,2.832684218535666
919,3.3442684151073743
920,4.808159719706765
921,2.928374801865986
922,3.2962577000849804
923,3.5422959278971256
924,3.514255368355032
925,4.8167582724033
926,2.925218921408225
927,3.276627114039755
928,4.281289509741362
929,3.110507278872634
930,4.485508279511504
931,3.333186719460728
932,3.5666743822657976
933,4.562717978380178
934,2.9234186704949874
935,3.5704562007690663
936,3.982811050773428
937,3.703001987315994
938,4.4091304850593005
939,2.942712663059733
940,3.471341086522666
941,4.834817154958846
942,3.148013583450541
943,3.961457357570867
944,3.5819087063417703
945,3.7453761431035426
946,5.259074554228235
947,3.2389824141490924
948,3.5095577342508535
949,4.16189133611399
950,3.7000785687284248
951,4.930040020674511
952,3.2186014567466623
953,3.49282455356402
954,4.745711308416023
955,3.131952620827609
956,3.987786456364879
957,3.9125520690294677
958,3.8164066959666596
959,5.062760852450564
960,2.884697625388917
961,3.5087929111287117
962,4.645577695794754
963,3.4423938480246346
964,4.48316642282745
965,3.4179335019207433
966,3.8003698190387634
967,5.485727685435012
968,3.440886847583158
969,3.8903867308723763
970,4.12541854029433
971,3.9149609155806946
972,5.656038290191542
973,3.496620833199142
974,3.7315388691687454
975,4.916553814754946
976,3.5642264355727358
977,4.9093768992054985
978,3.804047022053702
979,3.8931702923130937
980,5.423967005493181
981,3.4828414161620502
982,4.015641368440019
983,4.517202904577595
984,3.984300718720825
985,5.28140478690865
986,3.57421629472688
987,3.991288093879934
988,5.4767071701200996
989,3.72197046047653
990,4.431736582412801
991,4.088219968302788
992,4.023486205801419
993,6.114135295347779
994,3.520554570947132
995,3.97911695682762
996,4.6969294821887
997,3.831884126522214
998,5.5531654866201565
999,3.8890976929099335
1000,4.052389074586097
1001,5.489925238575506
1002,3.8276750397670396
1003,4.682889129669138
1004,4.446066687987571
1005,4.068088828048861
1006,6.034215352022564
1007,3.7110508202653816
1008,4.198422546970697
1009,5.181314129109115
1010,4.043495805737511
1011,5.171169453380409
1012,4.1590822417312845
1013,4.15631989364287
1014,6.144304553838498
1015,3.8453110298702136
1016,4.124237539506565
1017,4.069853388497728
1018,3.738355034720133
1019,6.258556605153486
1020,3.2120693473889186
1021,3.7792804731622787
1022,4.931700414704167
1023,3.6369651812432053
1024,4.881313172184661
1025,3.7796383080418408
1026,3.47056278536075
1027,5.9137596418234555
1028,3.1772251157398106
1029,3.4542582294247257
1030,2.7763463988048462
1031,2.8155063365962456
1032,3.102372637249191
1033,2.9224855176384064
1034,2.8132759096608133
1035,3.04097124025577
1036,2.8905767707609593
1037,3.063836790551197
1038,3.139419836252519
1039,2.9664351720116042
1040,2.702978875712653
1041,2.339309895180053
1042,2.3254586117337896
1043,3.025100778051489
1044,2.9744714437369937
1045,2.63030960603123
1046,2.307434895228424
1047,2.276682535377273
1048,2.5589756723821093
1049,2.7841593653044696
1050,2.460391071333186
1051,2.5716897907012304
1052,2.3140547576946155
1053,2.5251924065714184
1054,2.782885310442378
1055,2.8100019075193385
1056,2.8379002543401293
1057,2.8021984715923822
1058,2.488380556176977
1059,2.7232590192629957
1060,2.7209572295744895
1061,2.9374979894809266
1062,2.8682382720289104
1063,2.600695309477545
1064,3.085940298258651
1065,2.9140724359929497
1066,2.9343869244589884
1067,2.6973581094196133
1068,2.6299020451770567
1069,2.923664590483172
1070,2.8141410187169935
1071,2.752884680054847
1072,3.1653495343185507
1073,2.7849560391424197
1074,2.8444651127547056
1075,3.0127039392483823
1076,2.9324386852855713
1077,3.4137069821202353
1078,2.311491597437441
1079,2.7121653003936217
1080,2.5203616600079637
1081,2.6634476104859606
1082,3.0368113208158527
1083,2.846924175510949
1084,2.7230955505508327
1085,3.2020813349887325
1086,2.9774463977534062
1087,3.0010753990560595
1088,3.4199382297947873
1089,2.978028993111139
1090,3.0918315542203887
1091,3.127601704680705
1092,3.0253896037388524
1093,3.5901711844847903
1094,2.2077816253499325
1095,2.5177840340047877
1096,3.0228607078483654
1097,2.878230597825027
1098,3.36096881016419
1099,2.7031823588078976
1100,2.8665171109944185
1101,3.3056620437998823
1102,2.8637609749134505
1103,3.064822492528611
1104,3.095894047151253
1105,2.8073379150269693
1106,3.232194210518209
1107,3.006196891194177
1108,2.966202722988469
1109,3.4640427132040066
1110,2.3075588348728218
1111,2.789537036879822
1112,3.0251003051804317
1113,2.8666000913266787
1114,3.4577217814881114
1115,2.2404378657002186
1116,2.6697202849899906
1117,3.3636236458809625
1118,2.892009524647069
1119,3.5993817286129324
1120,3.0079865613532992
1121,2.8724406629046384
1122,3.402705905488356
1123,2.9083038777480916
1124,3.1070639977744547
1125,3.2328577698674876
1126,3.0092350384319637
1127,3.503584063521624
1128,3.1355256167695096
1129,3.00089214439491
1130,3.5915812730388894
1131,2.2858723903891467
1132,2.835830920759705
1133,3.1048736463423774
1134,2.881078788795464
1135,3.591981564868983
1136,2.297864582380736
1137,2.7824373062615213
1138,3.506914539379834
1139,3.0848938878654053
1140,2.811677758202759
1141,2.776066258708606
1142,2.7402416066973707
1143,3.4359683624774564
1144,3.052925338469291
1145,3.1626191164730404
1146,3.50808978612871
1147,3.05388453203157
1148,3.5677136032858003
1149,3.164357124278844
1150,3.0025983595273784
1151,3.7222675052279444
1152,3.079934820006617
1153,3.154945468746417
1154,3.240259448811513
1155,3.113788562530812
1156,3.692441639588073
1157,3.1644212620027443
1158,3.0983608137996166
1159,3.6181775601422337
1160,3.089870228278507
1161,3.665185630413207
1162,3.3038425586553335
1163,3.1849372698878797
1164,3.677969696532388
1165,3.184259214234086
1166,3.271563936008801
1167,3.7308270327188553
1168,3.223197807372481
1169,3.6759003649864668
1170,3.2779735382373105
1171,3.253337178840284
1172,3.91393854206645
1173,3.1617910779011393
1174,3.2787730913931727
1175,3.410594125349931
1176,3.2136158857059822
1177,3.805798561470858
1178,3.1967466772762374
1179,3.179169532020266
1180,3.83612074591659
1181,3.1522038593940502
1182,3.759442475955068
1183,3.3158882836156804
1184,3.2330950833544305
1185,3.7061197510314474
1186,3.187952782732173
1187,3.3437977244294133
1188,3.736841686390066
1189,3.2348494821053957
1190,3.684436238522813
1191,3.265799532615453
1192,3.2675949833434297
1193,4.114925236582861
1194,3.231604933314183
1195,3.35375626080581
1196,3.4060508161907905
1197,3.266323301933299
1198,4.084656151176954
1199,3.289112635297853
1200,2.4356630943599504
1201,3.4757141951863444
1202,3.0168561823559563
1203,3.8963951390226157
1204,3.3097805493652923
1205,3.25282694347901
1206,3.9742201877335255
1207,3.3098625400256574
1208,3.54354597730388
1209,3.679608853842699
1210,3.3286983818397267
1211,4.037640806439349
1212,3.330419553621188
1213,3.371713922236355
1214,4.2576292395255795
1215,3.3185078882976455
1216,3.585708411680621
1217,3.499338829974522
1218,3.372110311985002
1219,4.3134186767687455
1220,3.3764289002941656
1221,3.4376918929228104
1222,3.8654310988856584
1223,3.3571918157127767
1224,4.2934717051376525
1225,3.4549372570277974
1226,3.432663443742263
1227,4.177580026170232
1228,3.3352304984805667
1229,3.629497478209863
1230,3.6888194294400822
1231,3.4399889063368434
1232,4.224432867240935
1233,3.4133863742925454
1234,3.521817122260943
1235,4.3092336932033035
1236,3.3888840448650157
1237,3.8784591593812863
1238,3.451682530297987
1239,3.4616917140203083
1240,4.573206002554117
1241,3.453440383839967
1242,3.540256995253818
1243,3.80274930595534
1244,3.4264337331231443
1245,4.515531918511947
1246,2.5395958717042695
1247,2.9877435282247458
1248,4.25172982423303
1249,3.3167322292714543
1250,3.9496397473605462
1251,2.8546551849293125
1252,2.7546575931046133
1253,4.332038471386231
1254,3.3810339498349227
1255,3.667258854698784
1256,3.8946079217546505
1257,2.6924030637246
1258,4.103651604405969
1259,3.5243277391975307
1260,2.6455844868103435
1261,4.640948590838386
1262,2.6745220743477875
1263,3.4237249066304445
1264,3.7236911444704823
1265,3.507485034067823
1266,5.141318479878733
1267,3.7349040226100714
1268,3.7916459196251444
1269,4.650577738468199
1270,3.737304666708185
1271,4.707842860873549
1272,3.8904817462683345
1273,3.641324714396913
1274,4.951315052134458
1275,3.6216261407034422
1276,3.8281307141037013
1277,4.06412895387156
1278,3.4945856938782365
1279,4.80110191311004
1280,3.719826300639549
1281,3.7108385596113846
1282,5.000041420181753
1283,3.762865026682204
1284,4.2460580046635314
1285,3.916140514360639
1286,3.7678534840606335
1287,5.716639648190978
1288,3.7988420412609876
1289,3.851267303433307
1290,4.434497907471626
1291,3.7338382383549167
1292,5.075790385765398
1293,3.873454378504289
1294,3.818599530156742
1295,5.158131256664237
1296,3.734546672420214
1297,4.2570789672663185
1298,4.131809875594099
1299,3.7492741811016543
1300,5.425810164808504
1301,3.795636090140684
1302,3.9774252434854813
1303,4.891059980822071
1304,3.798276909694081
1305,4.725647183106136
1306,3.922113231681374
