time,y_value
12.013094,503
12.03922,506
12.06619,576
12.06619,417
12.093434,652
12.093434,562
12.119437,624
12.146112,643
12.173361,565
12.173361,454
12.201318,511
12.201318,439
12.228872,612
12.228872,500
12.255823,637
12.283084,637
12.310546,606
12.310546,503
12.337731,511
12.363578,578
12.363578,456
12.389705,624
12.416194,624
12.442703,614
12.469525,551
12.495685,540
12.522335,609
12.522335,533
12.549953,612
12.576299,613
12.602366,576
12.602366,494
12.653588,589
12.653588,503
12.68056,607
12.705821,608
12.733227,593
12.759354,528
12.785966,563
12.812838,601
12.839226,601
12.865804,598
12.89209,550
12.91823,542
12.94484,594
12.971191,597
12.9971,597
13.024131,566
13.051325,525
13.077933,580
13.104636,593
13.130895,593
13.159159,578
13.185363,527
13.211967,564
13.238017,589
13.264277,589
13.289783,584
13.316942,542
13.34414,546
13.370859,584
13.397016,581
13.423089,585
13.449649,555
13.476804,536
13.502668,576
13.530061,582
13.557346,582
13.583483,565
13.636864,566
13.66288,579
13.68928,580
13.71664,572
13.743385,536
13.76937,555
13.79565,577
13.822309,576
13.84914,575
13.875647,546
13.901786,544
13.929218,572
13.955986,573
13.982844,574
14.008027,555
14.035141,535
14.061739,567
14.087197,572
14.114323,573
14.14055,562
14.193902,559
14.221022,571
14.247377,571
14.274325,566
14.30121,539
14.327973,550
14.35378,568
14.407228,567
14.43449,546
14.460807,543
14.487647,565
14.514456,566
14.514456,540
14.541225,566
14.567491,552
14.594279,511
14.621321,561
14.647801,565
14.673403,566
14.700135,557
14.75239,555
14.778892,564
14.805254,564
14.805254,540
14.832077,560
14.857898,540
14.857898,514
14.885779,550
14.912436,563
14.965299,561
14.991071,544
15.017486,544
15.04434,561
15.096313,561
15.122591,548
15.175905,557
15.202906,560
15.202906,538
15.22937,561
15.255934,552
15.308396,553
15.334781,560
15.334781,534
15.361042,560
15.386856,555
15.440868,549
15.468051,558
15.521623,557
15.547766,543
15.575096,545
15.601535,557
15.654162,557
15.680274,546
15.707128,542
15.734472,555
15.786919,557
15.81361,549
15.865553,552
15.945511,551
15.998124,549
16.024164,530
16.077623,552
16.12962,547
16.155849,554
16.207766,553
16.287213,553
16.339229,554
16.339229,529
16.367211,546
16.421326,552
16.472802,554
16.50007,548
16.553146,550
16.634282,528
16.686353,548
16.764801,550
16.897216,551
16.979023,551
17.109174,550
19.141319,1080
19.168354,1080
19.195657,1051
19.273861,1077
19.299954,1080
19.327598,1080
19.40786,541
19.40786,233
19.40786,169
19.436551,850
19.463381,861
19.491619,861
19.519802,689
19.519802,289
19.545487,353
19.572876,443
19.572876,251
19.600747,1080
19.600747,809
19.600747,610
19.600747,474
19.628455,1080
19.628455,1080
19.656122,1080
19.656122,799
19.656122,567
19.683983,1080
19.683983,385
19.7122,337
19.739192,694
19.739192,380
19.767404,770
19.793912,769
19.821007,709
19.821007,524
19.847808,498
19.847808,331
19.874385,540
19.874385,325
19.901339,718
19.901339,491
19.929576,735
19.929576,612
19.956792,733
19.98925,634
19.98925,441
20.017433,339
20.044162,641
20.044162,413
20.071343,706
20.098625,705
20.098625,639
20.125897,681
20.125897,546
20.153235,545
20.153235,397
20.181953,538
20.181953,384
20.2097,675
20.2097,530
20.237157,682
20.266937,682
20.293917,620
20.293917,475
20.319936,483
20.319936,391
20.347247,598
20.347247,433
20.373277,665
20.400315,665
20.400315,598
20.42641,653
20.42641,547
20.453704,555
20.453704,435
20.479767,527
20.505904,631
20.532639,649
20.559971,649
20.586897,610
20.586897,498
20.614732,507
20.64134,584
20.64134,452
20.667999,633
20.695641,632
20.723086,619
20.749255,554
20.775409,544
20.800931,613
20.828497,617
20.854711,618
20.881202,586
20.881202,501
20.936998,589
20.936998,503
20.964181,611
20.991857,611
21.018811,598
21.045172,537
21.072529,564
21.099356,605
21.153307,603
21.180451,557
21.208164,541
21.235788,595
21.263012,599
21.290063,600
21.317218,573
21.370439,581
21.398473,596
21.425713,596
21.452508,585
21.478832,536
21.505668,565
21.533234,592
21.559792,591
21.587376,589
21.614279,550
21.641475,548
21.668645,586
21.6952,587
21.721961,588
21.749033,563
21.775913,536
21.802321,577
21.829134,585
21.856182,586
21.882005,572
21.908565,532
21.935595,566
21.962152,582
21.98871,582
22.014375,577
22.040718,545
22.067075,554
22.094606,579
22.147325,579
22.173351,555
22.200107,544
22.227357,574
22.253775,577
22.279585,577
22.305433,563
22.358181,567
22.384262,575
22.410814,575
22.436473,568
22.461025,539
22.461025,512
22.488716,559
22.515199,573
22.54171,573
22.54171,545
22.56849,570
22.594684,547
22.621087,551
22.646883,571
22.700241,571
22.726725,554
22.752803,544
22.778741,566
22.805542,570
22.805542,543
22.831988,570
22.859208,559
22.91152,562
22.938511,568
22.965705,568
22.992685,563
23.045544,556
23.072727,567
23.125297,565
23.151625,547
23.178161,551
23.203881,565
23.256724,566
23.282498,552
23.309158,523
23.335261,563
23.387809,565
23.414425,555
23.466175,559
23.492382,564
23.492382,542
23.518186,564
23.518186,539
23.545206,558
23.597882,555
23.624362,563
23.678409,560
23.730846,551
23.756916,561
23.810514,561
23.83716,549
23.890559,560
23.945327,561
23.945327,537
23.972564,552
24.026895,558
24.105523,555
24.158996,555
24.238303,556
24.290834,552
24.317556,559
24.317556,534
24.370458,557
24.451864,558
24.451864,535
24.504772,558
24.504772,536
24.582738,556
24.662013,551
24.715701,554
24.796282,532
24.929243,555
25.060348,556
25.481546,552
25.612923,553
27.217633,1080
27.217633,1080
27.245525,1080
27.245525,1035
27.273001,1065
27.273001,941
27.300151,846
27.40682,1067
27.434809,1080
27.434809,1080
27.462613,1080
27.490519,1080
27.518027,1080
27.544244,127
27.572512,544
27.598823,755
27.624372,386
27.624372,764
27.624372,505
27.624372,416
27.652166,764
27.679947,1080
27.679947,464
27.679947,605
27.708259,1080
27.708259,471
27.708259,357
27.708259,124
27.708259,135
27.735993,1080
27.735993,1080
27.735993,387
27.762652,1080
27.762652,728
27.762652,1080
27.790265,648
27.790265,1080
27.790265,1080
27.818121,721
27.818121,980
27.818121,573
27.818121,1080
27.818121,291
27.846383,1069
27.846383,575
27.846383,386
27.846383,308
27.873045,1063
27.873045,482
27.873045,348
27.873045,233
27.899848,669
27.899848,477
27.899848,448
27.928258,989
27.928258,704
27.955418,704
27.982221,644
27.982221,492
28.010176,492
28.010176,384
28.037804,591
28.037804,402
28.065222,681
28.065222,579
28.091922,680
28.118538,673
28.118538,572
28.144072,575
28.144072,441
28.170967,500
28.170967,418
28.196287,632
28.196287,492
28.223227,663
28.24903,663
28.276152,632
28.276152,510
28.302493,518
28.329875,579
28.329875,434
28.356039,647
28.382076,619
28.407492,638
28.433205,572
28.433205,472
28.460388,511
28.486768,604
28.486768,502
28.513648,631
28.539962,632
28.566891,600
28.566891,511
28.59334,520
28.620376,578
28.620376,484
28.646749,618
28.672385,618
28.700662,612
28.727975,552
28.754262,549
28.780873,609
28.808328,612
28.835284,612
28.861539,575
28.888239,529
28.915031,595
28.942615,607
28.968379,608
28.995076,590
29.021611,531
29.047578,573
29.07432,602
29.101488,602
29.127377,597
29.154187,551
29.181062,553
29.207289,596
29.23414,596
29.260993,598
29.287938,566
29.314799,538
29.341663,587
29.368312,594
29.395774,594
29.421218,577
29.448231,525
29.475897,573
29.503165,591
29.529843,591
29.557234,584
29.58532,544
29.612175,560
29.638475,588
29.692412,587
29.718799,555
29.745616,549
29.772254,582
29.800038,585
29.825877,585
29.852649,566
29.878861,538
29.905356,574
29.932599,583
29.960252,583
29.986528,573
30.013695,539
30.04089,566
30.067426,580
30.094122,580
30.119696,577
30.147136,548
30.173775,556
30.201202,577
30.252323,577
30.278485,557
30.304059,547
30.330227,573
30.357483,576
30.38418,576
30.41083,563
30.463335,567
30.489914,574
30.517121,574
30.544149,568
30.570249,515
30.597333,560
30.623919,572
30.649174,572
30.676486,570
30.703591,549
30.730138,554
30.75576,570
30.808284,570
30.834818,555
30.860955,547
30.888269,567
30.915239,570
30.915239,542
30.940953,570
30.967437,560
31.019453,563
31.045504,569
31.072299,569
31.072299,544
31.098338,564
31.151533,559
31.178221,568
31.230877,565
31.257682,522
31.284474,554
31.311653,566
31.364212,566
31.389992,553
31.416963,523
31.444223,564
31.497409,566
31.524286,557
31.576585,561
31.630495,565
31.657699,559
31.710731,558
31.737815,564
31.737815,540
31.790912,561
31.844223,554
31.871021,563
31.871021,538
31.923651,562
32.006268,562
32.064359,562
32.091294,531
32.144957,560
32.225714,556
32.278786,558
32.36091,557
32.416613,556
32.444333,561
32.498198,559
32.552228,553
32.578709,560
32.634271,560
32.717653,559
32.796488,553
32.847761,537
33.060258,556
33.191285,557
33.269307,558
33.320997,558
33.399473,557
35.19015,1080
35.322428,1080
35.376281,110
35.402768,618
35.429274,787
35.456488,663
35.456488,418
35.456488,788
35.456488,352
35.456488,300
35.484388,674
35.484388,790
35.511231,445
35.511231,632
35.538222,1080
35.538222,341
35.538222,221
35.538222,233
35.567264,1080
35.567264,1080
35.567264,348
35.595075,1080
35.595075,1080
35.595075,609
35.622555,1080
35.622555,1080
35.622555,612
35.622555,498
35.650629,1080
35.650629,1080
35.650629,739
35.650629,549
35.650629,377
35.650629,274
35.677994,1080
35.677994,581
35.677994,375
35.677994,264
35.705533,1080
35.705533,478
35.705533,328
35.705533,249
35.732554,689
35.732554,476
35.761636,724
35.788939,726
35.816349,658
35.816349,491
35.843403,488
35.843403,369
35.869991,600
35.869991,389
35.896625,701
35.896625,588
35.949057,692
35.949057,584
35.975792,583
35.975792,436
36.001534,499
36.001534,394
36.02878,648
36.02878,488
36.05618,679
36.082064,679
36.108631,648
36.108631,515
36.135899,520
36.162453,579
36.162453,415
36.189433,661
36.189433,564
36.216188,639
36.242788,654
36.269202,585
36.269202,472
36.322893,606
36.322893,485
36.350317,644
36.376652,644
36.403471,616
36.403471,521
36.429967,528
36.455953,576
36.482975,629
36.510096,605
36.537072,625
36.563778,572
36.563778,488
36.589552,540
36.616936,611
36.643954,618
36.670766,618
36.698048,594
36.724931,488
36.751254,585
36.751254,504
36.778263,613
36.804851,613
36.831977,604
36.858341,547
36.886352,562
36.913102,607
36.939321,571
36.96613,607
36.993469,567
37.020588,542
37.047952,596
37.074322,603
37.100529,603
37.127867,582
37.181034,581
37.208422,599
37.235292,599
37.2614,591
37.287656,544
37.314495,566
37.342143,595
37.369139,594
37.395699,594
37.422094,558
37.448609,549
37.475742,589
37.502476,592
37.52939,592
37.556605,570
37.582718,537
37.60948,579
37.637047,590
37.662794,590
37.689308,578
37.715054,540
37.742822,568
37.770926,587
37.797343,587
37.82377,583
37.850782,551
37.87702,557
37.903875,584
37.957171,585
37.984214,562
38.010812,547
38.037606,577
38.064082,582
38.090624,582
38.117225,569
38.170474,570
38.197581,580
38.22421,580
38.251591,573
38.27738,546
38.303081,562
38.329206,578
38.355224,578
38.381164,575
38.408182,554
38.43377,554
38.460764,575
38.513358,576
38.539927,560
38.566234,548
38.566234,523
38.593263,571
38.62048,574
38.62048,549
38.64757,574
38.674094,565
38.726963,566
38.753829,573
38.780021,573
38.806346,568
38.833179,521
38.860548,560
38.887682,572
38.942116,570
38.969292,553
38.99691,555
39.023772,570
39.077402,570
39.104756,558
39.157319,566
39.211351,570
39.238295,562
39.29148,563
39.318645,568
39.318645,545
39.37302,565
39.426751,559
39.453685,568
39.507433,566
39.535325,529
39.561791,555
39.588177,566
39.646405,566
39.673262,556
39.673262,533
39.726665,564
39.780235,566
39.807021,558
39.858139,562
39.938372,560
39.991488,559
40.019659,565
40.077678,562
40.132899,556
40.160457,564
40.213161,563
40.292777,563
40.34639,564
40.373516,555
40.428291,561
40.480325,563
40.507184,558
40.561084,559
40.640476,559
40.771227,560
40.848903,561
40.981347,560
41.249137,558
43.364081,1080
43.391381,1004
43.499373,1080
43.526057,1080
43.551858,1080
43.604751,680
43.631474,680
43.631474,864
43.658903,532
43.658903,353
43.658903,387
43.658903,864
43.658903,261
43.686319,850
43.713395,505
43.74017,1080
43.74017,287
43.74017,220
43.74017,89
43.74017,159
43.766551,1080
43.766551,1080
43.766551,351
43.794742,1080
43.794742,679
43.794742,1080
43.821956,636
43.821956,1019
43.821956,945
43.848741,771
43.848741,466
43.876734,845
43.876734,308
43.904159,1080
43.904159,509
43.904159,300
43.9312,740
43.9312,507
43.958956,770
43.985315,768
44.012083,650
44.012083,440
44.038761,356
44.064764,653
44.064764,369
44.092871,736
44.120091,734
44.120091,648
44.146617,710
44.146617,574
44.173527,565
44.173527,399
44.200701,516
44.200701,361
44.226567,684
44.226567,503
44.253763,706
44.280105,705
44.307546,650
44.307546,498
44.334155,501
44.334155,389
44.361141,594
44.361141,405
44.387112,684
44.387112,582
44.440898,677
44.440898,578
44.468857,581
44.468857,451
44.495559,495
44.495559,404
44.522428,624
44.522428,487
44.548826,665
44.574738,665
44.601103,636
44.601103,521
44.629361,528
44.656137,579
44.682879,644
44.709171,625
44.735827,641
44.761927,588
44.761927,489
44.789118,479
44.816567,606
44.816567,511
44.84375,631
44.870051,631
44.896215,609
44.896215,526
44.924794,536
44.95163,581
44.978075,620
45.004592,618
45.032064,618
45.058109,564
45.085824,555
45.112126,610
45.138234,614
45.165508,614
45.191774,584
45.217297,534
45.244752,595
45.271008,610
45.298149,610
45.323564,596
45.350786,542
45.37753,577
45.404337,605
45.431057,604
45.457517,602
45.483539,559
45.509801,557
45.535916,599
45.562977,600
45.590162,602
45.616743,572
45.643173,544
45.670336,589
45.697391,598
45.724584,598
45.7523,583
45.77874,537
45.805195,577
45.831615,595
45.858278,595
45.885658,589
45.911351,551
45.937582,565
45.963692,592
46.01544,591
46.042501,564
46.069026,553
46.094914,587
46.122821,589
46.149159,590
46.175923,572
46.203753,517
46.229811,578
46.257641,588
46.284749,588
46.311089,578
46.337975,547
46.364757,569
46.391594,585
46.417592,586
46.444557,582
46.471702,555
46.498362,559
46.525677,582
46.578279,583
46.604353,563
46.631062,552
46.657591,578
46.68351,581
46.71006,581
46.737441,569
46.78914,573
46.816631,580
46.842752,580
46.869252,574
46.896599,525
46.923455,566
46.950099,578
47.002639,575
47.028578,556
47.054933,560
47.081667,576
47.134989,576
47.160753,561
47.187232,555
47.187232,530
47.213012,573
47.238899,576
47.238899,550
47.266514,576
47.292485,566
47.34613,571
47.373002,574
47.400205,574
47.426149,568
47.477591,565
47.503711,573
47.557249,571
47.584461,529
47.610529,560
47.637888,572
47.691262,572
47.717809,560
47.744438,556
47.769969,570
47.82234,572
47.849965,563
47.911844,568
47.965685,571
47.965685,546
47.992697,566
48.045547,565
