time,y_value
0.131617,1080
0.131617,1080
0.131617,762
0.131617,760
0.131617,1080
0.131617,863
0.131617,549
3.217209,521
3.217209,405
3.244244,883
3.244244,381
3.244244,319
3.244244,306
3.270827,977
3.270827,799
3.298476,430
3.298476,978
3.298476,752
3.325026,743
3.325026,228
3.325026,587
3.35217,134
3.379494,254
3.379494,140
3.40711,893
3.40711,271
3.433625,854
3.460387,899
3.487306,330
3.513965,229
3.54061,391
3.54061,242
3.566596,780
3.566596,382
3.593715,795
3.621002,792
3.621002,559
3.648574,532
3.648574,331
3.675858,290
3.675858,200
3.702867,711
3.702867,392
3.730507,697
3.730507,779
3.757419,779
3.783235,713
3.783235,508
3.810507,503
3.810507,315
3.837479,536
3.837479,296
3.865265,703
3.865265,527
3.892387,739
3.919241,736
3.947615,659
3.947615,461
3.974905,466
4.001396,570
4.027528,640
4.053124,671
4.07996,671
4.106267,560
4.106267,464
4.133795,404
4.160735,610
4.160735,439
4.186789,648
4.21241,647
4.240527,619
4.266366,555
4.292551,562
4.318826,635
4.346166,638
4.372609,638
4.398233,588
4.426559,539
4.453626,622
4.481129,636
4.507873,636
4.533971,612
4.559797,532
4.586339,598
4.611886,633
4.638714,633
4.666373,623
4.692519,557
4.718014,573
4.758475,627
4.784493,598
4.811167,627
4.837569,579
4.863843,551
4.891362,617
4.917286,624
4.943686,624
4.970314,596
5.022969,601
5.049412,621
5.076025,621
5.1034,609
5.130603,547
5.157168,582
5.183203,617
5.20971,617
5.236765,614
5.263093,565
5.290325,563
5.316851,613
5.343018,614
5.37028,615
5.398965,581
5.424826,547
5.451049,604
5.476914,613
5.502991,613
5.530041,594
5.557393,537
5.584155,589
5.61007,610
5.638113,610
5.665491,603
5.692022,553
5.717094,573
5.74452,608
5.796113,607
5.821656,568
5.849259,557
5.875588,602
5.902342,606
5.928522,606
5.955652,582
5.981614,544
6.007868,593
6.034326,604
6.060272,605
6.086805,591
6.112847,546
6.139553,580
6.16578,602
6.19195,602
6.21867,597
6.245398,558
6.271394,567
6.297738,599
6.350524,600
6.377072,571
6.404483,555
6.431624,593
6.457987,598
6.48417,598
6.510482,580
6.564105,585
6.590472,597
6.616531,597
6.642912,588
6.669004,550
6.695633,575
6.722823,595
6.750374,595
6.776941,592
6.804438,561
6.831082,564
6.858729,592
6.885259,593
6.885259,557
6.912061,593
6.937692,571
6.964505,554
6.989221,587
7.016264,593
7.042621,593
7.069123,579
7.121821,580
7.147841,591
7.175011,591
7.201549,585
7.227737,554
7.252963,571
7.280615,590
7.306571,589
7.33259,588
7.359235,562
7.386393,562
7.41229,587
7.44053,587
7.44053,562
7.467947,588
7.49381,570
7.520294,554
7.545922,582
7.572638,587
7.599138,587
7.625046,577
7.677547,576
7.703325,586
7.7298,586
7.757022,581
7.782733,555
7.808961,568
7.836017,585
7.889691,584
7.915736,563
7.94238,561
7.968586,583
7.993211,584
7.993211,549
8.019566,584
8.046482,570
8.07379,554
8.099263,578
8.124808,583
8.151217,583
8.177907,575
8.230848,573
8.257791,582
8.285187,582
8.312021,578
8.339046,556
8.366147,567
8.391799,581
8.44414,580
8.470691,563
8.498644,560
8.524475,579
8.576111,581
8.602787,568
8.657179,575
8.683661,580
8.709797,580
8.736527,573
8.790043,571
8.817394,579
8.844372,579
8.870993,575
8.897634,557
8.923654,566
8.949534,578
9.001198,577
9.02691,563
9.053332,560
9.079371,576
9.132991,578
9.16009,567
9.214613,573
9.24027,577
9.266257,577
9.292057,571
9.34477,570
9.371234,577
9.3978,577
9.423982,573
9.451395,557
9.478024,565
9.504829,576
9.557303,575
9.583943,562
9.610409,561
9.637647,574
9.687846,575
9.714855,566
9.769162,571
9.795569,575
9.821715,575
9.848175,569
9.900888,568
9.927857,575
9.980518,571
10.033328,564
10.060196,574
10.112973,572
10.139502,561
10.166596,561
10.192666,572
10.245163,573
10.271801,565
10.325994,570
10.378839,573
10.404774,568
10.45755,567
10.483581,573
10.510682,573
10.536355,569
10.589457,564
10.61634,572
10.668956,571
10.695055,561
10.722424,561
10.749797,571
10.800934,572
10.82663,563
10.880937,569
10.933296,571
10.960443,566
11.014023,385
11.014023,707
11.041965,952
11.06929,926
11.09662,944
11.124352,754
11.152632,336
11.152632,180
11.152632,336
11.180907,591
11.180907,203
11.208604,824
11.208604,592
11.235623,844
11.26182,842
11.287638,366
11.315496,208
11.343379,520
11.343379,710
11.343379,314
11.371936,814
11.371936,446
11.399131,813
11.399131,712
11.425273,769
11.425273,724
11.454227,441
11.454227,337
11.480161,412
11.480161,279
11.480161,204
11.506919,680
11.506919,404
11.532743,770
11.558432,769
11.584494,714
11.584494,532
11.611621,524
11.611621,367
11.63899,453
11.63899,362
11.665454,635
11.665454,445
11.692714,682
11.718201,680
11.744767,620
11.77186,521
11.799126,590
11.825778,630
11.85084,651
11.877836,652
11.904005,578
11.904005,475
11.930317,545
11.958454,631
11.984724,643
12.010694,644
12.038577,622
12.066096,542
12.092067,602
12.118271,640
12.144639,640
12.170825,633
12.198536,569
12.224396,576
12.250354,636
12.276262,636
12.30367,637
12.331122,588
12.357278,553
12.38286,624
