time,y_value
0.133818,1080
0.133818,1027
0.133818,1080
0.133818,1026
0.133818,604
0.218863,604
3.384832,140
3.412617,768
3.412617,589
3.412617,97
3.438563,932
3.465157,932
3.493265,874
3.520865,310
3.520865,548
3.520865,432
3.547677,345
3.547677,83
3.547677,115
3.547677,98
3.575874,328
3.575874,67
3.603941,708
3.603941,596
3.603941,328
3.631875,830
3.631875,695
3.659413,830
3.659413,700
3.686139,767
3.686139,603
3.713141,604
3.713141,342
3.740647,351
3.766297,390
3.793794,624
3.793794,379
3.820456,741
3.847201,624
3.873295,730
3.873295,587
3.900428,593
3.900428,477
3.926734,487
3.953374,622
3.953374,414
3.98008,645
4.032738,644
4.059872,599
4.086886,587
4.11347,648
4.139645,666
4.166348,666
4.192694,634
4.219164,565
4.24609,643
4.273057,658
4.29929,658
4.326402,644
4.353495,595
4.380999,626
4.407697,655
4.434327,655
4.460381,651
4.487442,610
4.513762,613
4.540392,651
4.566734,651
4.593623,653
4.619867,624
4.64604,599
4.672021,643
4.698203,651
4.723619,651
4.750776,633
4.777289,546
4.804224,633
4.83125,649
4.857114,650
4.882603,641
4.908982,600
4.935676,622
4.962891,648
4.98957,647
5.016712,646
5.042993,613
5.069469,608
5.096557,643
5.122988,645
5.149686,646
5.176575,622
5.202999,598
5.229837,636
5.256302,644
5.282848,644
5.309609,631
5.336048,591
5.336048,558
5.362423,628
5.391042,642
5.416857,642
5.443304,637
5.470027,603
5.497008,617
5.523486,641
5.578219,639
5.604062,613
5.631398,608
5.659326,637
5.685264,638
5.711451,639
5.737473,622
5.763743,599
5.789422,632
5.8156,638
5.841327,638
5.869189,627
5.895253,549
5.895253,561
5.921652,624
5.949334,637
5.975067,637
6.002124,632
6.027032,604
6.053219,616
6.079313,636
6.132809,635
6.160179,612
6.186955,608
6.213763,632
6.240016,634
6.240016,604
6.266574,634
6.292296,619
6.319329,600
6.346063,627
6.372989,634
6.400219,634
6.42667,625
6.452566,553
6.452566,562
6.479537,621
6.505822,632
6.532367,632
6.559135,629
6.586403,605
6.611844,614
6.638714,631
6.691559,630
6.717081,611
6.743582,608
6.77067,628
6.797577,629
6.797577,595
6.824107,630
6.850802,617
6.877812,602
6.905294,624
6.931794,630
6.958641,630
7.000786,622
7.053967,619
7.079967,629
7.106881,629
7.132755,625
7.159856,605
7.186429,614
7.213653,627
7.266567,627
7.293122,611
7.318794,608
7.344674,626
7.37126,627
7.397619,627
7.424174,616
7.452595,603
7.478721,623
7.504952,627
7.5324,627
7.55971,620
7.61319,618
7.640386,626
7.666222,626
7.692357,623
7.719807,605
7.746826,614
7.773565,625
7.827024,624
7.853499,610
7.880164,609
7.907657,623
7.933844,623
7.960644,624
7.987634,614
8.014482,605
8.040433,620
8.067547,624
8.094784,624
8.120494,618
8.174433,618
8.201126,624
8.227326,624
8.253577,620
8.279616,605
8.306491,613
8.334028,623
8.387258,622
8.413469,609
8.43995,610
8.466998,622
8.520917,623
8.547331,613
8.573587,606
8.600548,621
8.628346,622
8.654961,622
8.681525,616
8.735241,616
8.76184,622
8.788257,622
8.814716,617
8.842122,605
8.869409,613
8.897218,621
8.950926,619
8.976991,608
9.003668,610
9.031613,620
9.084388,620
9.111187,611
9.13714,607
9.164241,618
9.190665,620
9.219081,620
9.246109,614
9.298533,616
9.324953,620
9.351873,620
9.37814,616
9.429566,613
9.455762,619
9.509706,617
9.536968,608
9.563822,611
9.590193,619
9.644766,618
9.671406,610
9.698789,608
9.725517,617
9.753147,619
9.779648,619
9.806565,613
9.85926,616
9.887247,619
9.913816,619
9.940294,615
9.994007,613
10.020845,618
10.047999,618
10.073972,616
10.101231,606
10.127874,611
10.15419,617
10.207331,617
10.234831,609
10.260162,609
10.286465,616
10.340228,617
10.368392,611
10.422334,615
10.449971,617
10.477036,618
10.504291,613
10.555721,613
10.5821,617
10.608571,617
10.635587,615
10.689159,611
10.715979,617
10.769341,615
10.795243,608
10.821742,609
10.847809,616
10.901017,616
10.926538,610
10.978623,615
11.004792,616
11.032474,616
11.059303,612
11.113595,613
11.141084,616
11.167702,616
11.195802,613
11.247714,612
11.273527,616
11.326524,615
11.352794,607
11.379782,609
11.407067,705
11.433076,883
11.460248,920
11.460248,767
11.488202,921
11.488202,853
11.51453,733
11.51453,304
11.542026,103
11.542026,409
11.569077,128
11.596517,488
11.596517,127
11.623774,768
11.623774,487
11.649961,796
11.67703,796
11.67703,660
11.705007,615
11.705007,453
