time,y_value
7.880642,482
7.932114,484
7.958946,476
8.010748,480
8.036588,483
8.063107,483
8.088792,478
8.139042,477
8.164528,482
8.216369,479
8.267629,474
8.293778,482
8.345442,480
8.37233,449
8.408726,450
8.434778,480
8.487195,481
8.513748,473
8.567687,479
8.620824,481
8.647369,475
8.699437,477
8.725082,452
8.776514,477
8.829719,474
8.855719,480
8.908255,478
8.960083,472
8.985385,479
9.036807,478
9.062876,443
9.115504,478
9.166298,478
9.193264,473
9.245199,476
9.320897,474
9.372915,475
9.449081,475
9.498328,447
9.523105,450
9.575434,476
9.653145,449
9.704467,449
9.781453,476
9.909026,456
10.921726,1056
10.948601,771
11.051906,1080
11.079375,1080
11.079375,1080
11.105654,1080
11.132028,630
11.158517,570
11.158517,878
11.184724,848
11.210606,871
11.237566,643
11.237566,261
11.237566,698
11.237566,317
11.264011,1080
11.264011,85
11.264011,332
11.290783,1080
11.290783,280
11.290783,85
11.318331,1075
11.318331,1080
11.318331,323
11.345307,909
11.345307,719
11.371409,589
11.371409,719
11.371409,626
11.398988,587
11.398988,556
11.398988,436
11.398988,372
11.42516,332
11.42516,156
11.451533,466
11.451533,187
11.478393,671
11.478393,459
11.504331,681
11.504331,511
11.53147,680
11.558484,489
11.558484,387
11.558484,351
11.585395,348
11.585395,221
11.613226,525
11.613226,479
11.613226,234
11.6402,634
11.666427,597
11.666427,540
11.692557,617
11.717785,514
11.717785,493
11.717785,363
11.746005,369
11.773211,554
11.773211,335
11.800127,498
11.800127,554
11.825969,549
11.852052,556
11.852052,437
11.878197,443
11.904113,479
11.930088,541
11.955914,556
11.982575,556
12.008762,507
12.036052,454
12.062711,531
12.089249,543
12.115732,543
12.141709,526
12.168349,455
12.194989,506
12.2211,540
12.263817,539
12.289851,535
12.316592,478
12.341824,476
12.368359,532
12.39505,534
12.421786,534
12.44863,500
12.490762,458
12.528192,516
12.554085,529
12.580086,529
12.605656,514
12.631418,459
12.657762,498
12.683929,524
12.710326,524
12.736449,520
12.762078,477
12.78783,481
12.813476,518
12.838675,518
12.863819,520
12.891161,490
12.917428,467
12.943658,509
12.971171,516
12.996239,517
13.022646,501
13.049316,439
13.049316,429
13.076688,498
13.102602,514
13.137319,514
13.163907,507
13.189948,470
13.216463,486
13.243568,511
13.298873,510
13.325504,482
13.351783,475
13.377399,506
13.402535,508
13.426984,509
13.45235,491
13.477385,465
13.477385,437
13.504326,499
13.529723,507
13.555883,507
13.581828,498
13.608294,466
13.608294,441
13.634642,490
13.661002,505
13.686765,505
13.686765,479
13.713001,502
13.739462,475
13.765887,481
13.792386,502
13.844448,502
13.870746,483
13.8976,473
13.923467,497
13.949883,500
13.975653,500
14.00258,489
14.054517,492
14.080581,499
14.105424,499
14.130963,493
14.156645,470
14.156645,445
14.183941,485
14.210394,498
14.260764,495
14.286818,476
14.313218,479
14.339025,495
14.390754,495
14.416746,482
14.442718,474
14.468992,493
14.494762,495
14.494762,471
14.521439,495
14.546783,486
14.597902,489
14.624139,494
14.651732,494
14.651732,470
14.677836,489
14.728496,484
14.753627,493
14.80489,491
14.831007,477
14.857003,479
14.883763,491
14.934276,491
14.961229,480
14.987257,475
15.013103,488
15.038017,462
15.063891,491
15.089819,484
15.143252,486
15.169243,490
15.169243,463
15.195704,463
15.221844,486
15.272587,483
15.298274,489
15.348707,487
15.375915,446
15.402311,480
15.428982,488
15.480705,488
15.506322,458
15.557094,487
15.607509,488
15.633879,480
15.685886,485
15.737094,460
15.762893,483
15.813837,483
15.839507,460
15.889908,484
15.940944,459
15.967018,486
16.018569,485
16.09679,485
16.148024,486
16.174082,479
16.22612,484
16.279827,459
16.306945,480
16.374777,482
16.45114,482
16.515689,480
16.541186,458
16.593996,483
16.671019,458
16.721764,484
16.798502,483
16.926547,482
17.003091,462
17.054211,462
17.139824,455
18.602772,1075
18.637196,844
18.664068,614
18.742003,1048
18.742003,869
18.769084,1080
18.769084,1080
18.795476,1080
18.821242,1080
18.821242,172
18.856731,488
18.856731,705
18.856731,246
18.856731,148
18.883383,843
18.883383,737
18.909731,843
18.936339,733
18.936339,761
18.962739,1080
18.962739,167
18.962739,417
18.987565,1080
18.987565,1080
18.987565,236
18.987565,29
19.015355,1080
19.015355,681
19.015355,791
19.015355,258
19.042548,605
19.042548,726
19.042548,919
19.069523,666
19.069523,726
19.069523,532
19.096435,680
19.096435,649
19.096435,454
19.123482,360
19.123482,207
19.14973,374
19.14973,137
19.175693,639
19.175693,374
19.201653,692
19.227891,692
19.253372,623
19.253372,417
19.279441,415
19.279441,260
19.30483,451
19.30483,248
19.330933,607
19.330933,318
19.357111,638
19.382841,637
19.409603,573
19.409603,409
19.435894,411
19.461733,477
19.48747,566
19.512677,546
19.537431,564
19.563394,477
19.589844,437
19.615742,529
19.615742,424
19.641779,562
19.668122,562
19.69415,523
19.719985,446
19.745176,510
19.77012,550
19.796344,549
19.8224,545
19.849022,483
19.875141,482
19.901684,543
19.927639,545
19.953385,546
19.979121,507
20.004515,460
20.030206,527
20.056222,541
20.082127,541
20.107968,523
20.133871,462
20.16059,505
20.187038,535
20.213314,535
20.238391,530
20.264669,484
20.291373,486
20.317304,528
20.34427,529
20.370074,530
20.395735,499
20.421838,469
20.447562,517
20.473459,526
20.499448,526
20.524746,510
20.550777,463
20.576104,504
20.601029,523
20.627279,523
20.653291,517
20.679469,477
20.705442,489
20.731724,519
20.782706,519
20.809143,489
20.835815,477
20.861663,513
20.887113,517
20.91318,518
20.938854,499
20.990308,505
21.015712,515
21.041555,515
21.067476,506
21.093775,472
21.120485,495
21.145524,513
21.17027,513
21.196214,510
21.222475,482
21.248494,485
21.275037,509
21.301787,509
21.301787,481
21.327321,511
21.353242,491
21.379614,475
21.404032,504
21.429418,508
21.455168,509
21.494132,497
21.54594,496
21.57048,507
21.595981,507
21.621805,502
21.648121,477
21.673765,489
21.699776,504
21.751179,504
21.777522,484
21.803683,482
21.829978,502
21.855624,474
21.880904,503
21.906358,489
21.931468,476
21.958094,498
21.984166,502
22.009943,502
22.035735,494
22.08711,493
22.113351,501
22.138873,501
22.138873,477
22.165188,497
22.190851,478
22.216866,488
22.241143,500
22.292734,498
22.318555,483
22.34468,482
22.37058,497
22.422644,498
22.448244,488
22.500839,494
22.527337,498
22.55295,498
22.578659,491
22.630812,491
22.657077,497
22.683672,471
22.710301,493
22.736419,450
22.762688,487
22.788388,496
22.838964,494
22.866232,482
22.891951,483
22.917463,494
22.969534,494
23.001867,486
23.06839,492
23.130231,494
23.155692,488
23.208059,489
23.234007,494
23.285385,490
23.337185,487
23.362637,493
23.413432,491
23.43931,462
23.464873,484
23.49085,492
23.542404,492
23.568541,483
23.620597,490
23.672915,464
23.699155,486
23.75111,488
23.830076,487
23.881671,486
23.906504,491
23.958057,489
24.009927,484
24.0355,464
24.08694,490
24.165781,489
24.217693,490
24.243426,466
24.294843,488
24.372077,485
24.423174,487
24.500511,487
24.552394,485
24.629395,461
24.706712,489
24.832845,488
26.347493,1071
26.37348,1080
26.37348,802
26.399191,541
26.476912,856
26.503417,1080
26.503417,954
26.530443,1080
26.530443,1080
26.556734,1080
26.582302,635
26.608331,562
26.608331,830
26.634848,830
26.634848,659
26.66088,764
26.686841,1080
26.686841,428
26.713112,1080
26.713112,1080
26.713112,115
26.73996,1046
26.73996,726
26.73996,142
26.766972,748
26.766972,814
26.793541,747
26.793541,623
26.793541,426
26.819778,720
26.819778,524
26.846284,365
26.846284,240
26.87241,110
26.898433,506
26.898433,391
26.898433,269
26.926328,494
26.926328,676
26.952487,675
26.978783,669
26.978783,476
27.005475,480
27.005475,330
27.005475,287
27.031315,323
27.031315,174
27.057812,578
27.057812,353
27.084991,649
27.111607,647
27.138012,617
27.138012,465
27.164321,465
27.164321,321
27.190781,386
27.190781,308
27.217355,537
27.217355,369
27.243554,590
27.269285,589
27.295001,542
27.32151,464
27.347455,469
27.373722,543
27.399093,569
27.42523,568
27.450801,524
27.476947,423
27.502255,529
27.528127,552
27.554258,553
27.579809,542
27.605084,473
27.631095,500
27.656745,549
27.708267,547
27.734548,496
27.760616,477
27.786501,537
27.812449,544
27.838087,544
27.865623,516
27.890721,342
27.916849,519
27.94233,539
27.969344,540
27.9952,529
28.020942,475
28.046812,499
28.072253,534
28.123442,532
28.149922,493
28.174572,481
28.201184,525
28.226871,530
28.252926,530
28.280086,506
28.306353,466
28.331852,514
28.358451,526
28.383967,526
28.409651,516
28.43543,473
28.461962,501
28.488254,523
28.513898,523
28.539797,520
28.5668,485
28.593723,487
28.621348,519
28.647226,519
28.673744,520
28.699679,495
28.725122,476
28.751623,512
28.776917,518
28.802631,518
28.829265,504
28.8827,503
28.921206,516
28.946654,516
28.987963,510
29.01411,479
29.03997,493
29.073599,513
29.124309,512
29.150505,489
29.176563,484
29.202153,509
29.227265,512
29.227265,486
29.253479,512
29.278556,496
29.304344,446
29.330718,503
29.360212,510
29.386356,510
29.412395,502
29.438133,447
29.463782,496
29.489729,508
29.51546,508
29.51546,485
29.541188,505
29.567989,482
29.608094,490
29.634194,505
29.685212,505
29.711625,488
29.737985,483
29.764862,502
29.790463,505
29.790463,476
29.818446,505
29.844804,494
29.896634,498
29.921375,504
29.948565,504
29.974555,497
30.027971,493
30.054439,502
30.080908,475
30.106923,500
30.133803,483
30.160604,489
30.185753,501
30.237976,501
30.2637,488
30.290006,483
30.315285,498
30.340551,473
30.366604,500
30.392876,491
30.444019,495
30.469242,499
30.495447,500
30.520628,494
30.572156,491
30.597969,498
30.649923,495
30.677081,461
30.703642,488
30.729449,497
30.780602,496
30.806488,486
30.831966,484
30.856835,495
30.906937,496
30.932648,489
30.984627,493
31.010407,468
31.036261,496
31.062074,491
31.114797,491
31.141102,468
31.193697,492
31.246001,488
31.271272,495
31.322569,494
31.349095,455
31.374581,486
31.39982,494
31.451651,494
31.477543,486
31.529533,492
31.580399,494
31.606788,488
31.658878,490
31.736292,490
31.788387,488
31.813587,467
31.866149,491
31.942238,493
31.994797,492
32.072989,492
32.150299,468
32.201923,490
32.279705,488
32.333124,489
32.409419,489
32.540141,462
32.747715,490
34.275329,1049
34.377802,1034
34.403545,1080
34.428753,1080
34.480993,523
34.480993,604
34.506679,822
34.53294,764
34.5603,818
34.586753,302
34.586753,551
34.612673,1080
34.612673,85
34.639461,1080
34.639461,1080
34.639461,273
34.639461,157
34.666793,1080
34.666793,1073
34.666793,724
34.666793,251
34.693053,933
34.693053,877
34.693053,662
34.719833,569
34.719833,735
34.719833,652
34.746075,498
34.746075,319
34.772902,319
34.772902,142
34.800276,564
34.800276,229
34.827076,691
34.853516,691
34.879447,671
34.879447,519
34.879447,515
34.9054,378
34.9054,334
34.931271,208
34.957247,543
34.957247,275
34.983585,639
35.009312,637
35.035486,604
35.061004,488
35.061004,460
35.061004,350
35.087078,343
35.112581,566
35.112581,354
35.139269,462
35.139269,551
35.165835,557
35.192627,555
35.192627,432
35.219185,439
35.244787,516
35.270917,565
35.296781,564
35.322859,556
35.349134,497
35.373584,478
35.399083,547
35.425286,549
35.45098,549
35.477143,522
35.503094,420
35.529296,523
35.555488,546
35.581355,546
35.607049,535
35.633033,475
35.658594,497
35.684226,541
35.710284,464
35.734865,540
35.761516,497
35.788242,472
35.81353,529
35.838782,536
35.864073,536
35.890293,513
35.916792,425
35.944238,512
35.971086,531
35.997423,532
36.024072,523
36.049286,475
36.07608,494
36.101848,527
36.154668,526
36.17983,491
36.206017,480
36.233212,521
36.25986,523
36.285503,524
36.311942,502
36.337904,468
36.363632,510
36.39013,521
36.41684,521
36.442967,510
36.469363,471
36.495242,499
36.521673,518
36.548319,518
36.575257,515
36.601688,483
36.629134,487
36.654904,515
36.681112,513
36.681112,484
36.706426,516
36.732416,494
36.758544,477
36.785133,509
36.811634,514
36.837611,514
36.8645,501
36.916079,501
36.941966,512
36.967636,512
36.993532,506
37.019464,478
37.044881,491
37.069723,510
37.120939,508
37.145869,486
37.172768,483
37.19835,506
37.22363,508
37.22363,482
37.249262,508
37.276093,494
37.301963,477
37.326716,501
37.352619,506
37.377871,506
37.403444,498
37.453932,495
37.47919,505
37.505192,505
37.505192,481
37.531664,501
37.556841,480
37.582501,489
37.60897,503
37.661329,502
37.68676,486
37.711409,483
37.738331,501
37.764431,474
37.789886,502
37.815547,491
37.86669,497
37.892455,501
37.892455,476
37.918765,501
37.918765,477
37.945046,495
37.997061,493
38.023216,500
38.049625,473
38.075954,497
38.102381,459
38.128651,488
38.155292,499
38.207668,498
38.233337,485
38.25892,483
38.285838,497
38.336978,498
38.362596,488
38.414552,494
38.441142,497
38.466589,497
38.466589,474
38.492837,491
38.545052,491
38.570701,496
38.622337,493
38.674016,487
38.699608,496
38.750782,494
38.77655,462
38.802523,463
38.827844,494
38.878952,495
38.904799,486
38.955327,492
39.023712,495
39.049022,489
39.100318,490
39.126847,466
39.178671,490
39.229988,488
39.256777,494
39.308869,492
39.361073,485
39.386604,492
39.438188,492
39.464624,485
39.517824,491
39.570083,465
39.596821,487
39.649347,490
39.727193,488
39.779492,488
39.85754,489
39.934922,465
39.986721,490
40.063634,472
40.194061,472
42.060949,1071
42.087118,874
42.216806,1080
42.216806,1080
42.243719,1080
42.243719,1080
42.270257,1080
42.295932,486
42.295932,410
42.32307,661
42.32307,534
42.349608,739
42.349608,573
42.377105,738
42.403323,621
42.403323,322
42.403323,94
42.403323,494
42.429304,251
42.429304,148
42.455355,1080
42.455355,330
42.455355,155
42.481895,1080
42.481895,1080
42.481895,637
42.481895,361
42.508209,1080
42.508209,520
42.508209,661
42.535002,576
42.535002,661
42.56152,572
42.56152,545
42.56152,411
42.56152,412
42.5883,418
42.5883,238
42.613666,472
42.613666,442
42.613666,230
42.639665,620
42.639665,444
42.664672,630
42.690258,629
42.715974,563
42.715974,418
42.741983,420
42.769533,494
42.795948,474
42.795948,546
42.823215,575
42.849794,574
42.876334,497
42.928523,518
42.928523,403
42.954918,564
42.980604,562
43.006268,543
43.032461,475
43.058392,488
43.084377,546
43.109213,551
43.134823,551
43.161622,507
43.18774,468
43.21379,535
43.239878,547
43.265694,547
43.290851,525
43.317814,459
43.344129,514
43.370456,542
43.395032,542
43.420825,534
43.447085,481
43.472675,494
43.498971,537
43.525275,529
43.551787,537
43.578355,500
43.603706,473
43.630072,526
43.655504,533
43.681293,534
43.706989,514
43.732473,447
43.758244,511
43.78401,529
43.810384,530
43.836125,522
43.860714,478
43.886186,494
43.912684,526
43.964715,525
43.99094,491
44.016983,481
44.042804,519
44.06865,522
44.094311,523
44.120154,502
44.14593,470
44.170401,510
44.1965,520
44.222026,520
44.24892,510
44.274482,473
44.299484,500
44.325744,518
44.350644,518
44.376211,514
44.401435,484
44.427035,489
44.453267,515
44.478433,512
44.478433,484
44.505144,515
44.532127,494
44.558263,480
44.583355,509
44.610667,514
44.636511,514
44.662609,501
44.71427,501
44.740794,512
44.766684,512
44.793496,506
44.819443,479
44.846082,494
44.872739,510
44.924887,508
44.951325,487
44.978205,486
45.005147,506
45.031891,508
45.031891,479
45.057633,508
45.084389,494
45.111241,454
45.137007,502
45.163445,506
45.18932,507
45.21504,498
45.26682,497
45.293751,505
45.319691,505
45.319691,478
45.345902,501
45.371257,481
45.371257,457
45.396791,491
45.423069,504
45.475818,502
45.501797,487
45.527057,486
45.553045,501
45.603306,503
45.628623,492
45.681132,498
45.70642,502
45.733666,502
45.759184,495
45.811091,494
45.836565,501
45.836565,476
45.862359,475
45.888524,497
45.91405,459
45.940373,490
45.964977,500
46.015783,499
46.03984,486
46.065324,486
46.090385,498
46.141161,498
46.16842,489
46.223377,495
46.248138,472
46.275142,498
46.301257,492
46.353523,492
46.379337,497
46.43022,494
46.482104,489
46.508857,496
46.560342,495
46.586801,456
46.612944,487
46.637769,496
46.689222,496
46.71502,487
46.768351,494
46.819479,496
46.845711,489
46.897346,492
46.923195,470
46.97575,491
47.028961,489
47.054324,469
