time,y_value
19.964069,781
19.964069,655
19.991188,656
19.991188,486
20.01893,396
20.044878,665
20.044878,429
20.071182,757
20.071182,650
20.098157,755
20.125444,739
20.15209,621
20.15209,605
20.15209,480
20.178656,464
20.206232,652
20.206232,474
20.232896,720
20.259392,718
20.285705,682
20.312768,588
20.338952,577
20.364591,679
20.364591,574
20.391863,699
20.417602,699
20.443991,650
20.443991,542
20.470729,546
20.495538,646
20.495538,533
20.522314,685
20.548599,684
20.576293,666
20.601166,592
20.627221,609
20.653431,670
20.680565,673
20.706116,673
20.732571,625
20.759337,584
20.785737,656
20.813129,668
20.840119,669
20.865811,647
20.892379,577
20.920435,631
20.947787,662
20.975409,662
21.002221,655
21.02822,601
21.054741,606
21.080881,655
21.108178,655
21.134596,656
21.16138,622
21.187165,588
21.213454,641
21.24021,651
21.267175,652
21.294033,635
21.321731,584
21.348192,626
21.374529,647
21.402386,647
21.428304,641
21.454508,599
21.480675,611
21.507539,643
21.53522,604
21.561484,642
21.588309,613
21.614941,596
21.642726,635
21.669205,640
21.695166,641
21.721401,623
21.776551,625
21.803148,638
21.829689,638
21.854793,631
21.88143,595
21.906781,614
21.934251,635
21.960508,634
21.987529,633
22.013628,607
22.040241,602
22.066053,631
22.092188,633
22.118665,633
22.145271,615
22.17257,593
22.17257,567
22.198962,624
22.225915,631
22.252783,631
22.279089,622
22.305911,592
22.305911,566
22.333263,616
22.359344,629
22.386333,629
22.413625,626
22.440174,601
22.465865,607
22.492035,626
22.545831,626
22.572097,608
22.598317,600
22.625504,622
22.652187,625
22.652187,600
22.678365,625
22.704221,614
22.758732,617
22.784598,624
22.810201,624
22.835913,618
22.862075,569
22.889974,611
22.916316,622
22.970356,620
22.99714,602
23.024642,605
23.05122,620
23.104542,620
23.131851,608
23.159983,575
23.186494,617
23.21331,620
23.21331,593
23.240168,620
23.266515,612
23.318854,613
23.345293,619
23.345293,594
23.372601,619
23.372601,593
23.399909,614
23.453475,609
23.48115,618
23.533105,616
23.560223,602
23.560223,578
23.587575,604
23.614588,616
23.668782,616
23.695274,607
23.746781,614
23.800062,616
23.800062,592
23.8258,609
23.879758,611
23.906079,615
23.95974,611
24.011534,608
24.036908,614
24.036908,591
24.089519,612
24.153772,605
24.179951,613
24.246017,613
24.272459,605
24.339896,612
24.393189,613
24.424239,607
24.490413,609
24.573117,609
24.625707,607
24.652905,612
24.707135,610
24.759477,605
24.785602,612
24.839841,611
24.919295,610
24.971778,611
24.997559,579
25.05019,609
25.12956,580
25.182687,607
25.263562,608
25.603995,608
25.735109,608
27.17953,1080
27.206603,964
27.261569,1080
27.28908,1080
27.316013,1080
27.342615,199
27.369757,780
27.369757,162
27.396753,955
27.396753,656
27.424274,954
27.424274,641
27.424274,795
27.450819,756
27.450819,688
27.450819,815
27.477711,1080
27.477711,432
27.504872,1080
27.504872,369
27.504872,232
27.53281,1080
27.53281,1058
27.53281,803
27.53281,365
27.560717,854
27.560717,1067
27.589182,875
27.617541,757
27.617541,640
27.617541,529
27.64461,425
27.64461,302
27.672431,490
27.672431,296
27.699651,771
27.699651,502
27.726823,805
27.753074,691
27.753074,806
27.780142,633
27.780142,571
27.780142,523
27.805995,414
27.805995,372
27.832192,613
27.832192,379
27.859066,765
27.859066,528
27.886335,775
27.912649,772
27.939052,666
27.939052,491
27.965905,491
27.993484,649
27.993484,422
28.021147,730
28.047578,728
28.075237,713
28.101792,622
28.101792,506
28.129294,467
28.156042,669
28.156042,510
28.183254,686
28.210818,686
28.237226,662
28.263027,586
28.291018,614
28.317409,676
28.344108,660
28.371522,674
28.398746,632
28.425956,582
28.45347,652
28.47996,664
28.506954,666
28.533078,650
28.559429,586
28.587334,622
28.614772,661
28.640972,660
28.666625,658
28.693982,611
28.721004,597
28.749129,652
28.777128,656
28.803539,656
28.830424,629
28.856013,581
28.881988,636
28.907677,651
28.934691,651
28.961598,640
28.987996,592
29.014086,616
29.040684,646
29.067416,646
29.093444,645
29.120246,607
29.146733,600
29.172876,639
29.198655,642
29.226093,643
29.25242,620
29.278389,590
29.305292,630
29.33224,639
29.359877,639
29.386929,629
29.413353,591
29.439196,619
29.465938,636
29.493527,637
29.520739,633
29.546986,602
29.573499,608
29.5998,633
29.626079,631
29.626079,602
29.651889,634
29.67787,613
29.705358,598
29.731518,627
29.759147,632
29.785794,632
29.812336,620
29.863975,620
29.889579,630
29.916443,630
29.943326,625
29.968949,598
29.995519,611
30.021951,628
30.074346,627
30.102844,607
30.13004,603
30.15653,624
30.182303,626
30.182303,599
30.210007,627
30.236483,614
30.289459,619
30.316134,625
30.343079,625
30.370611,618
30.396035,569
30.422513,613
30.449165,623
30.475698,623
30.475698,597
30.502298,620
30.528379,602
30.555537,607
30.58227,621
30.635359,621
30.662441,607
30.68872,602
30.716242,618
30.741912,621
30.741912,594
30.7693,620
30.795285,611
30.849032,615
30.876593,620
30.876593,595
30.902473,620
30.902473,596
30.930173,614
30.984211,610
31.01092,619
31.063849,616
31.090907,579
31.118824,606
31.146081,617
31.199666,617
31.227482,606
31.254297,602
31.279457,615
31.333746,617
31.359507,609
31.413867,612
31.440999,616
31.440999,592
31.468441,593
31.493533,611
31.548741,609
31.57622,615
31.57622,594
31.628813,613
31.680279,606
31.707553,614
31.759776,614
31.786676,580
31.840346,612
31.895017,614
31.895017,589
31.921516,607
31.973745,611
32.053119,609
32.106928,608
32.134024,588
32.187324,611
32.239616,606
32.267135,587
32.320777,586
32.401101,611
32.479174,605
32.532632,610
32.612564,607
32.66461,608
32.744152,609
35.287582,1080
35.31401,946
35.408664,1080
35.408664,1026
35.442392,1080
35.442392,1080
35.469977,1080
35.497022,616
35.524686,688
35.524686,465
35.524686,842
35.552157,944
35.552157,643
35.552157,793
35.57895,944
35.605806,639
35.605806,779
35.632956,342
35.632956,411
35.674863,1080
35.674863,455
35.674863,240
35.702939,1080
35.702939,820
35.702939,488
35.730678,1080
35.730678,1080
35.730678,852
35.758522,1045
35.758522,853
35.758522,705
35.787139,1080
35.787139,686
35.787139,591
35.787139,475
35.814215,411
35.814215,339
35.84052,504
35.84052,342
35.868799,759
35.868799,525
35.90266,788
35.930928,787
35.930928,644
35.958681,612
35.958681,535
35.958681,482
35.985018,341
36.012466,674
36.012466,439
36.039211,762
36.039211,661
36.066747,760
36.066747,669
36.093793,743
36.120154,615
36.120154,474
36.148023,464
36.175148,654
36.175148,481
36.203799,720
36.229926,719
36.258197,683
36.285272,588
36.313573,591
36.340401,683
36.368046,701
36.393959,700
36.420568,649
36.420568,543
36.446849,545
36.47322,648
36.47322,536
36.499889,685
36.526637,685
36.553332,666
36.58035,591
36.607522,613
36.63387,671
36.662663,673
36.689067,673
36.71523,624
36.742199,585
36.768291,656
36.795584,668
36.823265,669
36.85081,645
36.87698,579
36.903671,633
36.93177,662
36.957415,662
36.983225,656
37.010388,603
37.037616,606
37.063834,655
37.090706,656
37.118803,657
37.144358,623
37.171363,590
37.197692,642
37.223977,652
37.252931,652
37.279065,636
37.306547,586
37.333139,626
37.359731,648
37.386061,648
37.412835,642
37.439198,603
37.466326,610
37.492535,643
37.519246,639
37.546012,643
37.573237,616
37.59991,597
37.627213,635
37.653406,641
37.680152,641
37.707069,626
37.760887,625
37.786917,638
37.814068,638
37.84018,632
37.866848,598
37.89444,614
37.920399,635
37.973679,634
37.99962,609
38.027174,603
38.054231,631
38.081886,634
38.108696,634
38.134829,618
38.162129,594
38.162129,567
38.188536,624
38.215814,632
38.242279,632
38.269456,624
38.295782,596
38.295782,569
38.321964,615
38.348544,629
38.37474,629
38.37474,604
38.40207,627
38.429419,604
38.455658,607
38.48156,626
38.537074,627
38.563631,611
38.590237,600
38.616613,622
38.64438,626
38.64438,601
38.670957,626
38.697013,617
38.749847,617
38.776006,624
38.80305,624
38.80305,599
38.829569,620
38.856078,600
38.856078,573
38.882482,612
38.909686,623
38.963454,621
38.990225,606
39.016769,606
39.04406,620
39.097097,622
39.124381,610
39.17822,617
39.205582,621
39.205582,595
39.232364,621
39.259786,614
39.31552,613
39.357489,620
39.397882,593
39.425476,616
39.468235,575
39.494897,610
39.520859,619
39.574019,617
39.608439,605
39.634909,605
39.661518,617
39.713936,618
39.741237,609
39.793016,614
39.846798,617
39.846798,595
39.873683,612
39.927064,611
39.95444,617
39.95444,591
40.005948,613
40.060917,608
40.060917,586
40.087757,616
40.141256,614
40.168196,577
40.195359,578
40.220865,614
40.272205,615
40.272205,593
40.299197,585
40.35312,612
40.434028,609
40.486587,610
40.566294,611
40.619534,608
40.64534,614
40.697284,612
40.77473,593
40.826492,593
40.904684,590
40.984227,607
41.036618,610
41.114308,583
41.246811,610
43.251873,1080
43.27918,1051
43.305883,851
43.413649,1080
43.413649,1080
43.441622,1080
43.468479,1080
43.468479,135
43.496614,751
43.496614,142
43.524427,925
43.524427,640
43.551558,924
43.551558,777
43.579308,510
43.579308,834
43.606906,1080
43.606906,531
43.632828,1080
43.632828,1080
43.632828,282
43.632828,124
43.662883,1080
43.662883,736
43.662883,870
43.662883,358
43.691047,845
43.691047,888
43.691047,593
43.71939,845
43.71939,751
43.71939,721
43.747911,761
43.747911,590
43.747911,379
43.776129,491
43.776129,353
43.803369,468
43.803369,309
43.831059,755
43.831059,463
43.857424,785
43.883412,785
43.911041,736
43.911041,569
43.937294,575
43.937294,381
43.964492,571
43.964492,376
43.992055,742
43.992055,532
44.020068,761
44.046613,759
44.072516,695
44.072516,539
44.100232,540
44.126892,620
44.153316,697
44.181257,715
44.207496,714
44.233746,650
44.233746,523
44.260957,483
44.287885,653
44.287885,516
44.314188,696
44.341815,696
44.368637,674
44.394331,599
44.420547,602
44.447208,675
44.473193,680
44.499043,681
44.526842,641
44.579977,652
44.608065,672
44.636025,672
44.663036,656
44.688258,590
44.714379,621
44.741305,666
44.768754,665
44.795471,664
44.821728,616
44.847688,599
44.873715,655
44.900162,661
44.926567,661
44.952111,635
45.005367,638
45.031966,656
45.058128,656
45.084052,646
45.110677,596
45.136299,619
45.162944,650
45.218084,649
45.245701,613
45.272646,601
45.300097,642
45.325786,647
45.35404,647
45.387922,626
45.414895,588
45.441466,632
45.467411,643
45.494312,644
45.520198,634
45.547752,596
45.574122,619
45.601725,640
45.628434,640
45.656866,637
45.683809,608
45.710171,607
45.736874,636
45.762802,637
45.790265,638
45.816282,618
45.842655,596
45.86951,629
45.896989,636
45.923425,636
45.950459,625
45.976736,593
45.976736,566
46.003824,621
46.029614,634
46.055687,634
46.083019,630
46.110452,603
46.137692,611
46.164024,631
46.216427,631
46.243529,611
46.270012,602
46.297467,626
46.324309,630
46.3501,630
46.376414,618
46.429956,620
46.456742,628
46.483544,628
46.510809,622
46.537985,599
46.537985,573
46.564244,613
46.589319,626
46.642161,624
46.669604,606
46.696328,607
46.723578,623
46.777087,624
46.805066,611
46.831314,577
46.857593,620
46.883844,624
46.883844,598
46.910361,624
46.935476,615
46.991158,616
47.017459,622
47.044746,622
47.044746,599
47.070847,618
47.097564,576
47.125027,611
47.151033,621
47.204915,620
47.231463,606
47.257902,606
47.285104,619
47.337092,620
47.363369,610
47.417422,616
47.444133,620
47.444133,594
47.471227,620
47.471227,597
47.497876,612
47.550639,612
47.576543,619
47.630623,616
47.65717,603
47.682512,609
47.709767,618
47.761086,616
47.7879,606
47.813805,606
47.840423,616
47.894822,617
47.921806,608
47.974676,614
48.054881,611
48.107125,611
48.186767,612
48.240967,609
48.267066,615
48.32037,614
