time,y_value
21.799597,619
21.826311,618
21.852807,615
21.879256,575
21.906386,582
21.934012,616
21.960806,602
21.960806,566
21.987315,616
22.014289,586
22.040067,571
22.067723,610
22.094709,615
22.120637,615
22.146624,596
22.199069,602
22.225908,614
22.252522,614
22.279305,604
22.306979,564
22.333137,592
22.359635,612
22.386442,612
22.41338,609
22.440642,575
22.466785,582
22.491691,609
22.517833,573
22.517833,560
22.544683,610
22.571616,584
22.598759,571
22.625058,605
22.651201,609
22.677472,609
22.703646,592
22.755476,599
22.782426,608
22.808737,608
22.835061,599
22.860793,565
22.888081,590
22.915554,607
22.941929,606
22.968284,603
22.994437,574
23.020774,581
23.047721,605
23.101156,604
23.12819,582
23.154192,573
23.181073,601
23.207396,604
23.233754,604
23.259978,589
23.311643,596
23.338193,603
23.364982,603
23.391357,595
23.417171,566
23.417171,535
23.443217,589
23.470479,602
23.497289,602
23.523819,599
23.550093,573
23.577275,582
23.604209,600
23.656711,600
23.684137,581
23.710166,574
23.737158,598
23.76379,600
23.790224,600
23.81559,587
23.867693,593
23.894738,599
23.921973,599
23.947849,591
23.974001,565
23.999894,588
24.026104,598
24.051831,598
24.077769,594
24.104309,572
24.131723,583
24.158644,597
24.210412,596
24.236775,579
24.262769,576
24.289078,595
24.315109,596
24.341228,596
24.367735,584
24.394555,570
24.421735,591
24.448243,596
24.474922,596
24.50103,588
24.551839,587
24.579076,596
24.605895,595
24.632386,591
24.65944,572
24.685467,582
24.711307,594
24.763911,592
24.790017,577
24.816296,577
24.842992,592
24.897812,593
24.924528,581
24.951814,572
24.979372,590
25.005777,593
25.031899,593
25.05779,585
25.112025,586
25.137878,593
25.165426,593
25.192054,588
25.218753,570
25.245292,582
25.271955,592
25.323955,590
25.35023,575
25.376944,577
25.403648,591
25.45644,591
25.482946,579
25.508642,573
25.536014,588
25.563309,591
25.590196,591
25.616735,583
25.669292,585
25.695055,591
25.721842,590
25.748549,585
25.801555,582
25.829583,590
25.882143,587
25.908923,574
25.935457,578
25.962709,589
26.015353,588
26.041485,577
26.066717,575
26.092026,587
26.119039,589
26.145628,589
26.1736,581
26.226677,585
26.25379,589
26.280723,589
26.308114,584
26.362183,582
26.388923,588
26.414826,588
26.441063,585
26.467241,573
26.493603,579
26.519976,588
26.57297,586
26.599975,576
26.626494,576
26.653209,586
26.706772,587
26.733253,579
26.786452,584
26.813082,587
26.839461,587
26.866414,581
26.919655,582
26.947393,587
26.973723,587
27.000282,583
27.052269,579
27.079683,586
27.131744,584
27.158804,575
27.185695,577
27.213315,585
27.265381,585
27.291366,576
27.344114,584
27.344114,144
27.370978,66
27.370978,764
27.370978,585
27.398287,879
27.398287,755
27.425189,879
27.425189,776
27.452436,790
27.478254,201
27.478254,503
27.505308,244
27.531846,109
27.558887,421
27.558887,74
27.585329,709
27.585329,352
27.612516,779
27.612516,668
27.638433,779
27.638433,657
27.664256,665
27.664256,479
27.690261,478
27.690261,262
27.717125,276
27.743116,408
27.769044,559
27.769044,399
27.796373,632
27.8227,665
27.848717,663
27.848717,526
27.875272,531
27.902075,517
27.928632,632
27.928632,505
27.955576,627
27.982123,632
28.007812,609
28.034158,546
28.06093,612
28.086553,631
28.113876,631
28.140303,626
28.165823,573
28.19305,589
28.219517,628
28.271605,628
28.29823,586
28.324926,574
28.351737,624
28.378188,627
28.404219,628
28.430795,599
28.457494,562
28.482909,615
28.508347,625
28.534426,626
28.559924,609
28.586874,560
28.613401,602
28.639805,624
28.667707,624
28.695405,617
28.721964,572
28.747851,587
28.774537,621
28.827803,620
28.854614,585
28.881308,575
28.907202,616
28.934049,620
28.960638,620
28.987348,596
29.014075,563
29.040125,608
29.067035,618
29.093234,618
29.120194,605
29.146958,563
29.17399,597
29.200884,616
29.22729,616
29.253126,611
29.28112,575
29.307385,585
29.33374,614
29.386202,613
29.41442,585
29.440921,575
29.4681,610
29.494722,613
29.520902,613
29.547449,594
29.574409,565
29.600351,603
29.627402,612
29.654387,612
29.682543,600
29.707885,565
29.707885,538
29.733214,595
29.758892,610
29.785856,610
29.812448,606
29.839394,575
29.865602,585
29.892106,609
29.945955,608
29.972454,582
29.999907,576
30.026954,605
30.053116,608
30.079529,608
30.106154,591
30.160196,600
30.186643,607
30.213987,607
30.24053,597
30.267172,566
30.267172,534
30.294663,592
30.321089,606
30.348132,606
30.374243,601
30.401425,574
30.429215,584
30.455973,604
30.508309,603
30.535133,581
30.560723,576
30.586921,601
30.613061,603
30.640111,604
30.666965,588
30.692585,570
30.71912,597
30.746144,603
30.772148,603
30.798786,594
30.853067,591
30.88005,602
30.906277,602
30.933543,597
30.960005,574
30.987961,585
31.014988,600
31.067637,599
31.093261,580
31.120342,579
31.14713,598
31.173998,599
31.199642,600
31.225647,585
31.252469,573
31.279149,595
31.306181,599
31.332176,599
31.35821,590
31.412202,590
31.439442,598
31.466723,598
31.493206,593
31.519984,573
31.546637,585
31.572933,597
31.62434,595
31.650491,579
31.677147,580
31.70412,595
31.757511,596
31.784115,583
31.810755,574
31.83836,592
31.86511,596
31.891613,596
31.917805,587
31.970241,589
31.997784,596
32.023946,596
32.049377,590
32.075652,572
32.102844,585
32.130579,595
32.184349,592
32.210971,577
32.237808,581
32.264114,593
32.318062,593
32.345091,581
32.371914,576
32.398164,591
32.424355,594
32.451114,594
32.477,585
32.530671,588
32.556912,593
32.583248,593
32.608868,588
32.660164,585
32.687889,592
32.741,590
32.767523,576
32.792576,581
32.819327,591
32.872525,591
32.900026,579
32.926123,577
32.952383,590
33.005742,592
33.032252,583
33.084476,587
33.110899,591
33.138011,591
33.164448,586
33.217852,585
33.245313,591
33.27054,591
33.296632,587
33.322758,575
33.349527,582
33.37657,590
33.42903,589
33.455246,578
33.482086,578
33.508407,589
33.56241,590
33.590124,581
33.615643,576
33.641937,587
33.668688,590
33.696726,590
33.723863,583
33.777775,585
33.804592,590
33.830427,590
33.857234,585
33.910561,582
33.937254,589
33.990857,587
34.017633,577
34.044178,580
34.071545,588
34.124387,588
34.15015,579
34.201713,587
34.253824,588
34.280015,582
34.332984,585
34.359999,588
34.38625,588
34.412417,584
34.466631,582
34.493704,588
34.544907,585
34.598097,581
34.623799,587
34.676236,586
34.702856,578
34.729647,578
34.756486,586
34.808759,587
34.835582,580
34.888564,585
34.942072,587
34.968075,582
35.02187,583
35.059974,587
35.112925,584
35.165837,581
35.191695,586
35.246044,585
35.299202,579
35.325841,586
35.378685,586
35.404953,579
35.431205,649
35.458338,925
35.458338,455
35.486213,954
35.486213,794
35.514238,954
35.540717,840
35.56748,177
35.56748,502
35.593499,217
35.619572,117
35.645976,332
35.645976,82
35.674481,794
35.674481,382
35.700579,824
35.700579,687
35.727825,823
35.727825,656
35.754528,661
35.754528,409
35.781694,409
35.781694,163
35.809727,177
35.835257,317
35.835257,54
35.862487,578
35.862487,313
35.888854,714
35.888854,566
35.915443,733
35.915443,599
35.942282,731
35.942282,558
35.969186,562
35.969186,466
35.996583,474
36.023663,494
36.050927,605
36.050927,487
36.077477,604
36.103871,600
36.1314,600
36.1314,491
36.157637,549
36.183853,589
36.210594,632
36.237042,632
36.263565,627
36.289848,575
36.316504,572
36.343262,622
36.369942,630
36.396823,630
36.423028,601
36.448534,563
36.475418,615
36.501615,626
36.528609,627
36.555163,610
36.582295,562
36.607733,603
36.634988,624
36.661594,624
36.68829,618
36.714187,576
36.741854,589
36.768147,621
36.821913,621
36.847611,588
36.874345,577
36.900094,617
36.925975,620
36.95163,620
36.979089,598
37.005902,566
37.031378,609
37.05723,619
37.083679,619
37.109956,606
37.135235,566
37.161857,599
37.187544,617
37.214766,617
37.241895,612
37.268276,576
37.295835,588
37.321922,615
37.374112,614
37.400704,586
37.427005,577
37.454442,611
37.481437,614
37.508089,614
37.534617,595
37.561785,569
37.589657,604
37.616364,613
37.642816,613
37.669563,602
37.696098,567
37.696098,545
37.722742,597
37.749338,612
37.775589,612
37.801804,607
37.828967,577
37.856054,589
37.882282,610
37.936392,609
37.963023,585
37.989122,579
38.015909,606
38.041713,609
38.06833,609
38.095773,592
38.122786,572
38.149246,602
38.175679,608
38.203064,608
38.229648,598
38.25681,569
38.25681,536
38.283384,595
38.309767,607
38.336264,607
38.362503,603
38.388342,576
38.414668,588
38.441633,606
38.494055,605
38.52192,583
38.548255,580
38.574312,603
38.600024,605
38.600024,572
38.626162,605
38.652656,589
38.678323,574
38.705583,599
38.732228,604
38.759108,604
38.786026,595
38.839237,593
38.867048,603
38.892926,603
38.919482,598
38.946365,576
38.973741,588
38.999942,602
39.052276,600
39.079211,582
39.10585,582
39.131361,600
39.158168,601
39.185611,601
39.212803,587
39.238746,576
39.265616,598
39.291496,601
39.319295,601
39.345791,592
39.399061,593
39.425426,600
39.452101,600
39.478352,595
39.50549,575
39.531953,588
39.558242,600
39.611746,598
39.638445,580
39.664728,583
39.690575,598
39.743506,598
39.770161,585
39.796856,577
39.823409,595
39.849584,598
39.876862,598
39.903998,589
39.958484,592
39.984789,598
40.01184,598
40.039141,592
40.065319,574
