time,y_value
15.473453,627
15.499917,623
15.526046,599
15.552469,608
15.579023,625
15.632198,625
15.659094,606
15.686021,602
15.712099,623
15.738044,624
15.764226,625
15.791994,611
15.818169,596
15.844222,620
15.870567,624
15.897703,624
15.924789,616
15.977848,614
16.003825,624
16.029896,624
16.056185,620
16.083311,598
16.110369,609
16.13604,622
16.190071,621
16.216879,604
16.244052,603
16.270621,621
16.325073,622
16.351919,609
16.378018,598
16.40475,618
16.431809,622
16.457919,622
16.483876,613
16.537854,614
16.565883,621
16.592129,621
16.619753,616
16.64655,597
16.673942,609
16.700307,620
16.752663,618
16.779802,602
16.807065,604
16.834045,618
16.887961,619
16.915036,606
16.941614,600
16.967872,616
16.99399,619
17.02032,619
17.04861,610
17.102745,613
17.128689,618
17.155962,618
17.182874,613
17.235091,609
17.262037,618
17.314581,615
17.342472,600
17.368309,606
17.395891,617
17.450078,616
17.476473,604
17.502789,602
17.529711,615
17.582225,616
17.60875,608
17.661352,613
17.688015,616
17.715202,616
17.742186,610
17.794746,610
17.821313,616
17.84765,616
17.87397,613
17.926232,606
17.951516,615
18.003528,614
18.030484,603
18.057906,603
18.083956,613
18.136436,614
18.161917,605
18.216663,612
18.267713,614
18.293875,608
18.348421,609
18.374518,614
18.40169,614
18.428202,610
18.481619,607
18.508449,614
18.561512,612
18.61551,604
18.642568,613
18.69611,612
18.722166,604
18.750038,601
18.777331,611
18.829844,613
18.857095,606
18.910889,610
18.93825,613
18.965657,613
18.992181,608
19.04412,607
19.070214,612
19.124208,610
19.178587,605
19.205414,612
19.258465,611
19.285763,602
19.311322,602
19.337897,611
19.391463,611
19.417914,727
19.444215,822
19.444215,229
19.47302,822
19.47302,716
19.500398,535
19.500398,727
19.500398,164
19.527939,534
19.527939,298
19.527939,83
19.555318,307
19.58246,339
19.608354,576
19.608354,331
19.635618,576
19.662233,681
19.662233,567
19.69059,681
19.69059,563
19.716959,592
19.744011,553
19.77048,678
19.77048,542
19.796505,705
19.823872,706
19.84964,674
19.84964,567
19.876351,575
19.902236,638
19.92907,697
19.92907,627
19.956025,697
19.983689,691
19.983689,599
20.010524,608
20.037511,612
20.064792,691
20.064792,597
20.091055,687
20.117855,691
20.117855,624
20.14638,636
20.14638,534
20.174268,581
20.200285,675
20.200285,568
20.227708,686
20.256079,686
20.282621,658
20.282621,558
20.309278,569
20.336713,651
20.336713,545
20.364894,683
20.391397,683
20.41852,670
20.41852,581
20.444702,593
20.47161,625
20.498012,680
20.498012,613
20.550368,677
20.550368,604
20.578134,615
20.60495,599
20.632478,672
20.632478,589
20.659075,676
20.685849,676
20.713339,635
20.713339,546
20.739204,581
20.766422,659
20.766422,567
20.793342,673
20.821592,673
20.8485,652
20.8485,565
20.875603,576
20.903334,641
20.929678,670
20.956269,670
20.984269,660
20.984269,585
21.011651,596
21.038428,621
21.064818,666
21.064818,606
21.117915,665
21.117915,601
21.146257,615
21.172773,600
21.199993,660
21.199993,588
21.226041,663
21.252045,664
21.279999,631
21.306395,584
21.33286,649
21.33286,571
21.360963,662
21.388242,662
21.414425,643
21.414425,570
21.441516,582
21.468298,634
21.495059,659
21.522903,659
21.550809,651
21.550809,584
21.57803,597
21.605077,618
21.632169,657
21.6847,655
21.711431,612
21.738718,601
21.765844,652
21.792153,654
21.819142,655
21.847446,625
21.873769,588
21.900608,642
21.927441,653
21.954498,653
21.982207,636
22.008472,584
22.035565,630
22.061284,650
22.088058,650
22.115896,644
22.142355,598
22.170126,617
22.197096,648
22.249977,647
22.276317,609
22.304291,604
22.332182,645
22.358796,646
22.384909,647
22.410874,621
22.437823,594
22.464819,637
22.49142,645
22.518327,645
22.545876,630
22.572696,582
22.600013,627
22.626325,644
22.65319,644
22.681298,637
22.709982,598
22.736882,617
22.763461,642
22.817122,640
22.844707,607
22.873054,606
22.899296,639
22.92563,639
22.952473,641
22.979196,617
23.006525,595
23.033164,632
23.060082,639
23.08671,639
23.112439,625
23.165749,625
23.193589,638
23.220066,638
23.246614,630
23.273769,597
23.300464,617
23.326554,636
23.353067,636
23.381115,634
23.407062,605
23.433803,607
23.460543,634
23.486484,633
23.486484,598
23.513565,635
23.539809,614
23.566548,599
23.593071,630
23.619663,634
23.645153,634
23.672619,621
23.725519,624
23.752615,633
23.779069,633
23.805546,626
23.832726,595
23.858152,616
23.885237,632
23.912697,632
23.9406,629
23.967459,603
23.993526,609
24.020153,630
24.072875,630
24.098471,611
24.125626,603
24.151967,627
24.17916,630
24.205063,630
24.231287,616
24.284814,622
24.312007,629
24.339417,629
24.366154,621
24.419963,617
24.447008,628
24.473745,628
24.500841,624
24.527346,601
24.554374,610
24.582464,627
24.634642,626
24.661718,608
24.689495,604
24.716902,624
24.770089,626
24.798031,613
24.825963,597
24.852988,621
24.879456,626
24.906499,626
24.933342,617
24.987881,616
25.014645,625
25.04187,625
25.068945,620
25.095726,600
25.123029,611
25.150172,624
25.203622,622
25.231656,605
25.259126,607
25.285327,622
25.337284,623
25.365218,610
25.390665,601
25.416883,620
25.444329,623
25.471571,623
25.497917,614
25.551448,616
25.578104,622
25.605164,622
25.632415,617
25.684241,612
25.709617,622
25.737075,622
25.763906,619
25.790548,603
25.817623,608
25.844429,620
25.897476,620
25.924493,607
25.950533,603
25.97628,618
26.030156,620
26.056415,611
26.110479,615
26.137185,620
26.164156,620
26.191329,614
26.24515,612
26.272291,619
26.29859,619
26.325771,616
26.352823,601
26.379721,608
26.406817,618
26.461126,617
26.488235,605
26.516851,605
26.543669,617
26.598683,618
26.626271,608
26.67897,615
26.706577,618
26.733295,618
26.76084,611
26.813621,612
26.840569,618
26.86762,617
26.894446,613
26.949107,609
26.975892,617
27.02869,615
27.055311,602
27.082569,606
27.109681,616
27.16124,616
27.189395,606
27.215143,603
27.243591,614
27.297032,616
27.32342,609
27.376841,612
27.403072,616
27.430611,616
27.457518,611
27.511703,611
27.539596,616
27.566605,616
27.593013,613
27.618793,671
27.618793,268
27.618793,69
27.646626,816
27.646626,646
27.67402,716
27.67402,704
27.67402,381
27.67402,300
27.67402,188
27.67402,230
27.67402,248
27.67402,117
27.702278,815
27.702278,684
27.729845,697
27.729845,651
27.729845,445
27.729845,165
27.729845,143
27.757845,448
27.757845,263
27.784829,279
27.813251,534
27.813251,232
27.840555,1080
27.840555,1045
27.840555,597
27.840555,493
27.867938,1080
27.867938,1080
27.867938,591
27.895859,1055
27.895859,640
27.921475,639
27.921475,500
27.948713,433
27.975882,588
27.975882,499
28.001866,678
28.028713,678
28.056306,671
28.082932,631
28.082932,547
28.135768,656
28.135768,561
28.163644,672
28.190767,672
28.218538,658
28.218538,573
28.244713,586
28.272353,633
28.299588,670
28.299588,617
28.32658,669
28.352888,662
28.352888,592
28.380625,604
28.406829,613
28.432895,666
28.432895,599
28.459992,649
28.487187,666
28.514172,620
28.542176,595
28.569045,657
28.569045,582
28.596092,664
28.623766,664
28.650274,635
28.650274,560
28.703877,646
28.731347,661
28.758041,661
28.785243,647
28.785243,575
28.812613,587
28.840169,630
28.866683,659
28.893065,659
28.918599,654
28.918599,589
28.944623,603
28.971953,614
28.999322,656
29.026439,617
29.054825,656
29.082598,619
29.10831,598
29.135145,650
29.160882,654
29.188027,655
29.215906,630
29.269399,639
29.29595,653
29.322834,653
29.349263,640
29.376258,588
29.402941,627
29.42959,650
29.455696,650
29.481984,645
29.508989,601
29.535507,614
29.562323,648
29.615736,647
29.642175,614
29.668836,601
29.69522,643
29.722504,647
29.748977,647
29.775031,624
29.801407,590
29.828178,636
29.855844,645
29.882471,645
29.909106,633
29.935071,589
29.962125,625
29.988019,644
30.014791,644
30.041691,638
30.069415,600
30.09635,615
30.122311,642
30.17519,641
30.202989,611
30.230145,605
30.257035,638
30.284061,640
30.310937,641
30.33763,619
30.364311,594
30.390547,632
30.417211,640
30.44439,640
30.471633,628
30.498101,588
30.498101,556
30.525103,624
30.551327,638
30.577932,638
30.605566,632
30.632633,599
30.659398,615
30.687271,637
30.742467,635
30.770115,608
30.797457,606
30.824187,634
30.850904,635
30.850904,600
30.877437,635
30.903682,615
30.930841,598
30.957618,629
30.985256,634
31.011252,634
31.037699,622
31.090173,623
31.117248,633
31.14381,634
31.171406,627
31.198711,597
31.224994,616
31.251971,632
31.307028,630
31.334135,605
31.360365,607
31.387375,630
31.44076,631
31.467359,612
31.495102,601
31.521231,627
31.548426,630
31.574863,630
31.60211,618
31.654799,622
31.681725,630
31.70962,630
31.736196,623
31.762999,597
31.762999,562
31.789593,616
31.816137,629
31.843255,629
31.870439,626
31.897227,604
31.924606,609
31.951175,627
32.005422,626
32.032608,609
32.058864,603
32.0859,625
32.112753,627
32.139569,627
32.166956,614
32.22127,621
32.249205,626
32.275485,626
32.301808,618
32.353565,616
32.380134,626
32.406902,626
32.433774,622
32.460927,601
32.487256,611
32.51366,624
32.568176,623
32.594324,606
32.621134,605
32.648378,622
32.701982,623
32.728729,611
32.756532,601
32.783349,619
32.809704,623
32.837096,624
32.864033,615
32.917236,616
32.94502,623
32.971979,623
32.999126,618
33.051554,612
33.078549,622
33.131443,620
33.158332,604
33.185078,607
33.212153,620
33.267472,621
33.294555,608
33.320935,604
33.347265,619
33.402116,621
33.429202,612
33.483678,616
33.511819,620
33.538098,620
33.566475,615
33.621102,612
33.646965,620
33.675508,620
33.701562,616
33.728001,602
33.75497,609
33.781621,619
33.834558,618
33.861589,606
33.889479,605
33.915972,617
33.969044,618
33.995529,609
34.049724,615
34.077909,618
34.104113,618
34.130097,612
34.183581,613
34.210123,618
34.2373,618
34.263827,614
34.316784,609
34.343029,617
34.399114,615
34.426866,604
34.453855,607
34.480735,616
34.534544,616
34.562168,606
34.58922,604
34.615826,615
34.670278,617
34.696347,609
34.75033,613
34.776547,617
34.80357,616
34.831255,612
34.885063,610
34.912313,616
34.967246,613
35.019745,608
35.047325,615
35.101662,614
35.12925,604
35.156053,605
35.183039,614
35.237062,615
35.263738,607
35.291219,603
35.318253,613
35.37179,615
35.397893,609
35.450799,611
35.478163,615
35.531544,611
35.585489,609
35.585489,142
35.613997,754
35.640575,297
35.640575,286
35.640575,823
35.640575,273
35.640575,409
35.669095,823
35.669095,65
35.669095,663
35.696054,489
35.696054,665
35.696054,231
35.724227,488
35.724227,278
35.75083,288
35.779007,481
35.779007,185
35.806189,577
35.806189,476
35.833318,644
35.86161,683
35.86161,602
35.887967,684
35.887967,520
35.915595,523
35.942509,597
35.968099,682
35.968099,587
35.995051,696
36.021156,696
36.021156,622
36.048579,630
36.048579,528
36.074994,577
36.074994,508
36.101641,673
36.101641,562
36.129248,688
36.155789,688
36.182928,665
36.182928,565
36.209943,574
36.238415,645
36.238415,540
36.265188,685
36.291395,684
36.317481,676
36.317481,589
36.343861,600
36.371699,620
36.400599,681
36.400599,607
36.427448,550
36.453947,680
36.453947,610
36.481858,621
36.508142,597
36.534476,671
36.534476,584
36.561285,678
36.587957,678
36.614748,640
36.614748,551
36.642327,578
36.66921,657
36.66921,564
36.6954,674
36.72281,674
36.749692,654
36.749692,570
36.778139,581
36.803997,637
36.830564,671
36.857854,671
36.884529,663
36.884529,588
36.912424,601
36.940244,619
36.966682,668
36.966682,603
36.993226,574
37.020706,667
37.020706,606
37.049214,619
37.076679,599
37.103545,660
37.103545,585
37.129787,665
37.156818,666
37.184255,635
37.211535,581
37.238163,648
37.238163,570
37.265302,663
37.29228,663
37.318166,647
37.318166,573
37.346109,586
37.373029,633
37.39894,660
37.425271,660
37.45209,653
37.479298,601
37.50643,617
37.533524,657
37.560224,533
37.587418,656
37.614515,616
37.641551,601
37.668184,651
37.694484,656
37.722065,656
37.748837,629
37.775627,588
37.801955,642
37.828522,654
37.854775,654
37.88182,639
37.908832,587
37.935654,630
37.963814,652
37.990211,652
38.017657,646
38.045201,601
38.072105,616
38.101026,650
38.153775,649
38.180478,614
38.207973,604
38.235577,645
38.263018,648
38.290313,648
38.317258,624
38.34414,592
38.370658,637
38.398664,647
38.425247,647
38.452707,633
38.478821,588
38.506264,627
38.534733,645
38.562163,645
38.589125,639
38.616352,599
38.643283,615
38.670128,643
38.72414,641
38.751602,609
38.778999,604
38.805309,639
38.833001,641
38.858374,642
38.88442,619
38.911751,595
38.938691,633
38.965638,640
38.992504,640
39.019423,627
39.046948,548
39.074474,626
39.100545,639
39.128267,639
39.153933,632
39.179336,597
39.206241,616
39.2331,637
39.286429,635
39.314077,607
39.341611,608
39.368339,635
39.395289,635
39.395289,599
39.422576,636
39.449758,615
39.477273,599
39.503412,630
39.529568,635
39.556404,635
39.583292,622
39.637086,624
39.663923,634
39.691231,634
39.717947,627
39.744421,597
39.771566,617
39.798648,633
39.851479,631
39.878374,604
39.905525,610
39.932844,631
39.987399,631
40.015182,612
40.041849,602
40.068324,628
40.094558,631
40.121793,631
40.150019,617
40.203649,623
40.230847,630
40.256792,630
40.283217,622
40.336947,616
40.364877,629
40.392108,629
40.418927,625
40.445612,602
40.472529,611
40.49925,628
40.552786,627
40.579994,608
40.607962,605
40.635107,625
40.687497,627
40.714175,614
40.768138,622
40.795462,626
40.822206,627
40.849514,618
40.90237,617
40.930336,626
40.958269,626
40.985609,622
41.011575,600
41.038596,612
41.06546,625
41.118391,623
41.145421,605
41.173526,607
41.200064,623
41.252435,624
41.28129,610
41.307114,602
41.333097,620
41.360631,624
41.387216,624
41.415219,614
41.468259,617
41.495786,623
41.522742,623
41.550605,618
41.606063,613
41.633765,622
41.659363,622
41.686399,620
41.713242,603
41.740799,608
41.768132,621
41.822572,621
41.851012,608
41.877888,604
41.903305,619
41.956159,621
41.983186,612
42.0366,617
42.063585,621
42.090824,621
42.118149,614
42.171291,613
42.198714,620
42.226283,620
42.25234,616
42.305975,609
42.333613,619
42.387911,618
42.415914,605
42.442087,606
42.468753,618
42.522275,619
42.550342,608
42.578286,603
42.604995,616
42.659868,619
42.68766,611
42.741234,613
42.768941,618
42.79615,618
42.822733,614
42.87505,611
42.901727,618
42.954082,615
42.981765,603
43.008644,608
43.034498,617
43.087321,617
43.114801,606
43.142045,604
43.17016,615
43.22326,617
43.249969,609
43.302401,613
43.354432,617
43.381209,611
43.435152,611
43.462544,617
43.490334,617
43.51804,613
43.571405,609
43.599593,616
43.653128,614
43.679331,604
43.706949,606
43.734963,615
43.787259,615
43.814565,606
43.814565,298
43.814565,358
43.841727,749
43.868384,818
43.868384,704
43.868384,466
43.868384,442
43.868384,571
43.868384,605
43.897181,818
43.897181,232
43.897181,234
43.926149,490
43.926149,679
43.926149,419
43.951501,490
43.951501,274
43.951501,105
43.978774,284
44.006294,444
44.006294,180
44.033998,1080
44.033998,1080
44.033998,582
44.033998,447
44.061359,1080
44.061359,676
44.088129,1080
44.088129,702
44.088129,602
44.115672,702
44.115672,548
44.141869,559
44.168539,527
44.19509,667
44.19509,522
44.220215,666
44.247116,643
44.274374,646
44.327238,642
44.352774,669
44.379663,668
44.407419,645
44.433682,593
44.460968,622
44.488504,658
44.51492,657
44.556983,656
44.585571,610
44.61342,608
44.641262,655
44.666532,656
44.693314,657
44.720658,625
44.747486,594
44.774139,647
44.800615,655
44.828438,655
44.856253,636
44.883595,551
44.910524,635
44.937755,654
44.96413,654
44.991643,644
45.018325,597
45.045353,622
45.07281,652
45.100726,651
45.128021,649
45.15409,610
45.182225,607
45.209498,648
45.235998,649
45.263488,650
45.290177,622
45.316657,596
45.343091,640
45.369856,648
45.396794,648
45.422995,631
45.45012,532
45.476715,632
45.503813,646
45.531896,646
45.559346,639
45.586306,598
45.613922,621
45.641152,644
45.667512,644
45.694133,642
45.720697,609
45.748276,611
45.775362,642
45.802551,641
45.802551,607
45.830043,643
45.856358,618
45.883598,600
45.910026,637
45.936523,642
45.96329,642
45.99044,626
46.044027,629
46.070429,641
46.097058,641
46.123496,632
46.150555,598
46.177114,619
46.204441,640
46.231073,640
46.258321,635
46.285831,608
46.313203,611
46.340841,637
46.36801,636
46.36801,602
46.394782,637
46.423074,614
46.450363,603
46.476769,632
46.503493,636
46.530391,636
46.5579,623
46.610041,627
46.637751,635
46.663631,635
46.690271,628
46.716459,597
46.716459,573
46.744633,619
46.771743,634
46.798951,634
46.825546,631
46.852199,605
46.877752,613
46.904206,632
46.95627,632
46.98325,611
47.01113,605
47.037022,629
47.063613,632
47.089584,632
47.116673,618
47.144354,599
47.171215,625
47.19901,631
47.226019,631
47.252662,623
47.304994,620
47.331548,630
47.358141,630
47.385333,627
47.412541,603
47.439005,614
47.466189,629
47.517123,628
47.54302,609
47.570619,607
47.597578,627
47.652062,629
47.678863,614
47.705621,601
47.731955,624
47.758252,628
47.783768,628
47.811767,619
47.863039,619
47.889555,627
47.9163,627
47.943702,622
47.969907,602
47.997006,614
48.023859,626
48.077052,624
48.103636,607
48.130697,609
48.157366,624
48.212252,625
48.238875,612
48.266726,604
48.292606,622
48.320123,625
48.347616,625
48.373514,616
