time,y_value
0.006817,640
0.151277,1080
0.151277,1080
0.151277,1073
0.208899,634
0.235315,640
0.261802,640
0.287874,637
0.313725,627
0.340058,631
0.365454,639
0.419256,637
0.44617,629
0.472461,628
0.498705,637
0.55157,638
0.578714,631
0.604858,625
0.631288,635
0.657594,638
0.684122,638
0.711137,633
0.763751,634
0.79019,638
0.817245,638
0.844367,634
0.896926,632
0.923315,637
0.975445,636
1.001214,627
1.028155,629
1.054937,636
1.107203,636
1.13328,629
1.159012,627
1.185007,635
1.238,637
1.264241,631
1.316403,634
1.341794,636
1.367886,636
1.393649,633
1.447234,632
1.473399,636
1.52618,634
1.553483,627
1.579318,630
1.606261,636
1.65836,635
1.685284,629
1.712833,629
1.739744,635
1.793144,635
1.820069,630
1.872231,633
1.898325,635
1.924656,635
1.951329,632
2.005291,632
2.031193,635
2.056936,635
2.082705,633
2.134841,631
2.161115,635
2.215417,633
2.241043,627
2.267712,629
2.294634,634
2.347215,634
2.373062,629
2.426041,633
2.479508,634
2.50647,630
2.55902,633
2.584816,634
2.611057,635
2.638243,632
2.69004,632
2.716311,634
2.768939,632
2.822134,630
2.848783,634
2.900424,633
2.926795,628
2.952866,628
2.980764,633
3.034041,634
3.061185,629
3.114185,633
3.167618,634
3.193967,630
3.246497,632
3.272699,634
3.325023,632
3.37861,631
3.405505,634
3.459355,632
3.5119,629
3.537466,633
3.589162,633
3.616138,629
3.669411,633
3.723197,633
3.750204,630
3.803572,632
3.882258,631
3.933486,631
3.959462,633
4.014246,631
4.066888,630
4.094671,633
4.148975,632
4.230193,705
4.230193,317
4.256512,876
4.28502,863
4.312454,869
4.339594,490
4.339594,723
4.339594,387
4.36689,496
4.36689,271
4.36689,69
4.36689,202
4.394268,286
4.422632,1080
4.422632,459
4.422632,194
4.450356,1080
4.450356,672
4.450356,522
4.477384,1080
4.477384,770
4.477384,662
4.505952,771
4.505952,656
4.534518,688
4.534518,564
4.562266,581
4.589247,494
4.615283,663
4.615283,482
4.641646,661
4.669261,660
4.6956,660
4.721875,594
4.749581,638
4.775713,677
4.802823,686
4.829836,685
4.856241,642
4.883726,628
4.910822,676
4.93644,678
4.962543,678
4.989825,656
5.042734,664
5.070085,678
5.096823,678
5.123118,665
5.150712,618
5.178461,651
5.205309,676
5.232088,675
5.258186,671
5.285311,630
5.312391,637
5.338041,673
5.364653,669
5.391853,674
5.417702,643
5.444851,625
5.472172,667
5.498519,672
5.525605,673
5.551873,654
5.604585,658
5.631963,671
5.656975,671
5.684241,661
5.710169,622
5.737757,646
5.764449,670
5.791417,669
5.791417,636
5.818671,666
5.845035,634
5.871822,636
5.897222,666
5.923149,665
5.923149,633
5.9491,668
5.975636,643
6.002823,625
6.029955,661
6.055795,666
6.08179,666
6.10969,651
6.163787,653
6.189619,665
6.215731,665
6.242044,657
6.268034,624
6.294069,643
6.320677,663
6.34732,662
6.373612,660
6.40044,633
6.427435,635
