time,y_value
14.964395,564
14.991337,555
15.044845,553
15.071188,562
15.097207,562
15.097207,536
15.124937,558
15.150311,537
15.177389,548
15.204202,561
15.256633,559
15.283993,543
15.310078,542
15.336264,558
15.390993,560
15.417567,548
15.470813,555
15.496805,559
15.496805,534
15.523686,559
15.549757,551
15.6026,551
15.629415,558
15.682929,553
15.736727,546
15.763835,556
15.816455,555
15.843585,542
15.870321,542
15.895809,554
15.948112,555
15.975201,546
16.028378,552
16.106395,548
16.159766,549
16.240612,551
16.293862,546
16.32109,554
16.373733,552
16.426903,543
16.45364,552
16.507296,552
16.587846,551
16.642039,552
16.66979,546
16.723007,548
16.856024,547
16.937409,549
17.017571,551
17.070251,550
17.150622,549
17.205246,550
17.338212,550
17.366122,546
17.419497,546
19.175588,1080
19.202231,1080
19.202231,910
19.228562,681
19.338161,989
19.338161,969
19.365521,1080
19.365521,1080
19.39224,1080
19.39224,1080
19.418917,1080
19.44624,610
19.473332,858
19.499819,876
19.527054,879
19.554303,658
19.582777,1080
19.582777,339
19.609518,1080
19.609518,1080
19.609518,405
19.609518,275
19.636978,1080
19.636978,1050
19.636978,807
19.636978,392
19.664443,807
19.664443,1007
19.692603,886
19.692603,791
19.692603,601
19.692603,541
19.720452,603
19.720452,509
19.720452,359
19.748331,333
19.748331,262
19.77632,690
19.77632,397
19.802249,765
19.829457,762
19.856831,701
19.856831,507
19.884971,496
19.884971,336
19.913262,532
19.913262,335
19.940099,711
19.940099,526
19.966398,725
19.994469,724
20.021438,625
20.021438,437
20.047629,340
20.073611,630
20.073611,414
20.101475,698
20.128612,697
20.128612,626
20.156505,675
20.156505,544
20.183773,544
20.183773,406
20.210451,530
20.210451,394
20.236954,661
20.236954,522
20.263979,671
20.29035,671
20.31683,617
20.31683,482
20.344302,486
20.371287,580
20.371287,421
20.398263,652
20.398263,571
20.424831,651
20.450919,643
20.450919,551
20.478698,558
20.478698,444
20.504498,511
20.504498,426
20.533227,617
20.533227,509
20.559518,636
20.585194,636
20.611341,609
20.611341,507
20.63893,517
20.665171,571
20.665171,457
20.692394,623
20.719625,623
20.746367,616
20.772592,553
20.800255,538
20.826983,607
20.852304,614
20.878842,614
20.906424,582
20.906424,498
20.95927,587
20.986013,608
21.013345,608
21.039527,596
21.066625,532
21.09347,561
21.12098,601
21.174661,600
21.20088,554
21.228434,539
21.254531,591
21.281489,596
21.30902,597
21.335242,571
21.388687,577
21.416188,592
21.44353,592
21.469551,581
21.495078,532
21.521703,561
21.548868,588
21.574885,588
21.601541,585
21.627583,547
21.65401,545
21.680439,581
21.7066,584
21.733447,584
21.760353,560
21.786887,531
21.814935,573
21.841564,582
21.867558,582
21.893874,570
21.921369,530
21.948648,562
21.974799,579
22.0025,579
22.029899,574
22.056472,542
22.083874,550
22.109809,575
22.164127,575
22.191049,552
22.217697,538
22.242775,569
22.268811,574
22.295033,574
22.322611,560
22.375522,562
22.401958,571
22.430079,571
22.456672,565
22.483599,537
22.51095,553
22.536728,569
22.58982,567
22.616154,545
22.643616,545
22.669858,566
22.724653,567
22.750354,552
22.776944,538
22.80486,561
22.831993,566
22.858337,566
22.884474,557
22.93746,556
22.965286,564
22.991382,564
22.991382,538
23.0177,560
23.044389,515
23.07138,550
23.099455,563
23.152274,562
23.180033,545
23.206844,544
23.233156,560
23.286122,562
23.312389,550
23.366123,557
23.392329,535
23.419871,561
23.446724,553
23.499885,553
23.525965,560
23.57988,556
23.63368,549
23.6606,558
23.714697,557
23.741867,544
23.767885,545
23.794604,556
23.847262,558
23.874607,548
23.928335,554
24.006122,551
24.060254,551
24.139987,553
24.192808,548
24.219313,556
24.274271,554
24.353589,554
24.406518,554
24.433615,546
24.487693,553
24.540329,554
24.566984,549
24.618898,551
24.701052,550
24.754328,548
24.834936,551
24.966062,552
25.09739,552
25.178747,550
25.258322,548
25.392049,549
25.444432,546
25.526187,550
25.740248,550
25.873028,548
27.395945,1080
27.423646,912
27.450621,708
27.477272,549
27.529932,945
27.529932,970
27.558367,1080
27.558367,1080
27.585704,1080
27.585704,1080
27.612909,1080
27.638861,547
27.638861,496
27.66606,667
27.66606,783
27.692817,883
27.720446,881
27.747689,703
27.747689,691
27.77505,1080
27.77505,399
27.804049,1080
27.804049,1080
27.804049,383
27.804049,261
27.83359,800
27.83359,1080
27.83359,879
27.83359,390
27.860756,775
27.860756,637
27.860756,927
27.888162,636
27.888162,795
27.888162,572
27.915159,642
27.915159,578
27.915159,644
27.915159,405
27.942435,326
27.969259,674
27.969259,369
27.997118,757
27.997118,417
28.024295,756
28.024295,671
28.051264,713
28.051264,548
28.078945,520
28.078945,346
28.104731,491
28.104731,325
28.132538,691
28.132538,486
28.160237,721
28.186243,720
28.212484,655
28.212484,481
28.240492,483
28.240492,365
28.266477,595
28.266477,398
28.293787,691
28.293787,587
28.320582,690
28.347502,687
28.347502,572
28.374312,576
28.374312,428
28.400766,499
28.400766,411
28.427672,645
28.427672,490
28.455093,669
28.481295,669
28.508529,638
28.508529,511
28.534808,514
28.562036,569
28.589795,651
28.589795,552
28.615398,651
28.642175,643
28.670359,579
28.670359,468
28.724434,594
28.724434,477
28.751541,634
28.77806,634
28.804248,618
28.804248,527
28.831214,535
28.858047,558
28.885553,621
28.91345,615
28.941473,620
28.967052,569
28.967052,484
28.992963,525
29.019222,602
29.019222,517
29.046742,615
29.074551,616
29.101471,591
29.101471,512
29.128051,518
29.155623,575
29.155623,493
29.182983,608
29.208956,608
29.235853,601
29.262354,545
29.289614,551
29.317562,600
29.344283,600
29.370631,602
29.397779,564
29.425443,531
29.45221,587
29.478945,597
29.50607,597
29.533358,579
29.560331,525
29.587817,571
29.615256,593
29.642068,593
29.669405,586
29.695322,541
29.722751,552
29.750266,588
29.804881,588
29.832646,556
29.85868,539
29.885743,580
29.912918,586
29.939947,586
29.96599,567
30.017582,569
30.044172,583
30.070919,583
30.098881,575
30.126197,538
30.15461,557
30.179807,580
30.207348,579
30.234619,578
30.261445,548
30.288819,544
30.314871,575
30.341803,577
30.368011,577
30.395376,558
30.422048,535
30.448804,568
30.475819,575
30.503714,575
30.530485,565
30.556187,534
30.556187,508
30.582756,559
30.609307,573
30.63585,573
30.663097,569
30.689174,543
30.715854,550
30.7418,570
30.796097,570
30.823805,551
30.849302,543
30.875901,566
30.903188,569
30.903188,543
30.930065,569
30.957055,557
31.010295,560
31.038699,567
31.066077,567
31.093413,561
31.147434,554
31.173775,566
31.228836,563
31.255775,545
31.282348,548
31.309,563
31.361406,564
31.388788,551
31.441542,560
31.494984,564
31.521888,554
31.574138,556
31.599875,562
31.625939,562
31.65226,558
31.706187,552
31.733598,561
31.786803,559
31.813692,545
31.840798,547
31.867219,560
31.919549,560
31.945493,549
32.000434,557
32.053521,560
32.080386,552
32.135025,554
32.214354,554
32.268207,551
32.294174,558
32.348069,556
32.402119,548
32.428807,556
32.480021,556
32.506148,547
32.559168,555
32.612471,556
32.640002,549
32.694865,553
32.746181,556
32.772962,552
32.826347,551
32.90634,553
33.03937,554
33.118626,554
33.170429,554
33.197482,548
33.250964,552
33.383241,550
33.463944,551
33.594592,552
33.647301,547
33.804827,552
33.935213,551
34.572224,548
35.318536,1080
35.346559,1080
35.346559,945
35.373673,1057
35.373673,743
35.400328,452
35.481308,965
35.481308,801
35.509513,1080
35.509513,1059
35.537066,1080
35.537066,1080
35.564032,1080
35.591456,657
35.618969,856
35.618969,596
35.646154,792
35.673425,841
35.699741,382
35.699741,608
35.726121,1080
35.726121,270
35.726121,185
35.755175,1080
35.755175,1080
35.755175,326
35.783723,1080
35.783723,940
35.783723,791
35.783723,669
35.810997,791
35.810997,903
35.810997,653
35.839412,919
35.839412,761
35.839412,571
35.867322,535
35.867322,351
35.894183,443
35.894183,288
35.920757,696
35.920757,441
35.948643,750
35.9751,748
36.002664,672
36.002664,484
36.029348,475
36.029348,341
36.055793,588
36.055793,344
36.083516,715
36.083516,498
36.111617,690
36.111617,630
36.138342,710
36.164949,602
36.164949,443
36.192571,348
36.220092,635
36.220092,452
36.248248,686
36.27433,686
36.301009,664
36.301009,532
36.32704,534
36.32704,405
36.353467,550
36.353467,398
36.380656,660
36.380656,538
36.407028,663
36.434095,664
36.460576,602
36.460576,475
36.487345,479
36.514876,587
36.514876,440
36.542602,648
36.569648,648
36.596171,631
36.596171,540
36.624028,548
36.624028,449
36.650762,528
36.676737,618
36.704004,631
36.730688,631
36.757357,599
36.757357,504
36.784615,514
36.811118,583
36.811118,483
36.839231,618
36.867124,618
36.892905,613
36.919226,547
36.94533,550
36.971172,610
36.998174,612
37.025665,613
37.052445,571
37.07794,526
37.105424,593
37.133252,606
37.160118,606
37.18706,587
37.214165,525
37.241184,572
37.267336,600
37.294757,601
37.322558,595
37.348875,546
37.374931,551
37.401683,594
37.427702,594
37.453805,595
37.479493,564
37.50693,535
37.533278,583
37.560393,592
37.587428,591
37.615026,575
37.641802,526
37.668151,570
37.694433,588
37.720749,588
37.746345,582
37.773202,542
37.800437,555
37.82648,584
37.878257,584
37.904974,555
37.931657,541
37.957678,578
37.984386,582
38.011108,582
38.038081,565
38.091964,568
38.118203,580
38.14437,580
38.171365,572
38.197767,538
38.224569,557
38.251472,577
38.277553,576
38.304052,575
38.331348,548
38.359351,547
38.3862,573
38.413406,574
38.413406,547
38.439885,574
38.466573,557
38.493845,538
38.520623,566
38.547047,572
38.573984,572
38.600865,563
38.654449,559
38.681202,570
38.707683,570
38.73502,566
38.761464,543
38.787207,552
38.813333,568
38.867621,567
38.893732,549
38.920683,544
38.947034,564
38.998852,567
39.025304,555
39.078173,560
39.103858,566
39.131309,566
39.157877,559
39.209692,555
39.236089,565
39.289129,561
39.317075,545
39.343066,550
39.369968,563
39.422854,563
39.449867,550
39.503533,560
39.556073,562
39.583622,553
39.63564,557
39.662042,540
39.714889,556
39.76839,553
39.795981,561
39.795981,536
39.850054,558
39.904025,550
39.931795,560
39.98474,559
40.011515,548
40.066221,557
40.120266,559
40.147108,551
40.200597,555
40.279671,553
40.33297,552
40.41326,555
40.465997,550
40.492825,557
40.54526,556
40.626034,555
40.757352,554
40.837598,551
40.89098,552
40.969837,553
41.104062,554
41.451265,551
43.259315,1080
43.28735,994
43.313368,775
43.446801,1080
43.446801,961
43.473624,1080
43.473624,1080
43.500922,1080
43.500922,1080
43.527298,1080
43.581061,487
43.581061,653
43.608882,782
43.608882,647
43.608882,195
43.636814,781
43.636814,613
43.636814,251
43.663697,722
43.663697,509
43.691301,1080
43.691301,490
43.691301,338
43.691301,155
43.691301,304
43.718725,1080
43.718725,1080
43.718725,453
43.718725,322
43.747361,1080
43.747361,689
43.747361,449
43.747361,677
43.774858,739
43.774858,790
43.8031,740
43.8031,525
43.831222,671
43.831222,484
43.857406,487
43.857406,350
43.884097,560
43.884097,358
43.911232,699
43.911232,562
43.938653,705
43.938653,615
43.966426,706
43.99252,605
43.99252,439
44.019706,363
44.046297,628
44.046297,449
44.073768,677
44.100382,677
44.127194,660
44.127194,534
44.154551,535
44.154551,409
44.181184,548
44.208084,654
44.208084,536
44.235004,655
44.262264,656
44.28972,600
44.28972,480
44.316385,485
44.344155,588
44.344155,448
44.371208,642
44.398034,642
44.424463,626
44.424463,538
44.45136,544
44.45136,451
44.47887,535
44.504889,619
44.532494,628
44.559664,628
44.586398,592
44.61262,465
44.640087,588
44.640087,497
44.666922,616
44.693845,616
44.721079,608
44.74749,540
44.774302,557
44.800844,610
44.827857,576
44.855661,610
44.883041,564
44.909701,533
44.936627,596
44.963021,604
44.989704,605
45.016495,581
45.043297,516
45.068753,577
45.09583,600
45.121712,600
45.149304,591
45.175945,540
45.202455,556
45.228796,594
45.282751,594
45.308828,558
45.335185,539
45.36144,586
45.387828,590
45.413796,591
45.441944,570
45.494568,574
45.520829,587
45.547311,587
45.574208,578
45.601769,537
45.628483,559
45.655903,584
45.682115,583
45.709787,582
45.736262,550
45.76304,546
45.789151,579
45.815674,581
45.843243,581
45.871864,560
45.899084,536
45.926426,571
45.953024,579
45.979689,579
46.006287,568
46.032516,534
46.032516,508
46.059269,562
46.086354,576
46.113771,576
46.139577,572
46.166992,545
46.19385,552
46.220142,574
46.273512,574
46.299783,553
46.326106,543
46.352091,569
46.378791,572
46.406416,572
46.432963,559
46.486467,563
46.512708,570
46.543124,570
46.571017,564
46.596779,516
46.622639,556
46.649445,568
46.701908,566
46.72792,547
46.755154,549
46.781356,566
46.833263,567
46.860484,552
46.887163,543
46.914643,562
46.941125,566
46.941125,543
46.96759,566
46.995298,556
47.049178,558
47.076266,564
47.102798,564
47.129612,560
47.183576,554
47.210981,563
47.265512,561
47.292252,546
47.319049,548
47.346391,562
47.399899,562
47.42667,551
47.453542,544
47.481254,558
47.533832,562
47.559797,554
47.613565,555
47.640321,536
47.693136,556
47.746542,552
47.773782,560
47.825819,558
47.852456,546
47.88008,548
47.90695,558
47.960833,558
47.988071,548
48.040147,556
48.093107,558
48.119769,551
